6622,19,2065
6632,13,1217
6633,4,1846
6634,13,1512
6635,2,329
6638,10,677
6640,19,2229
6641,4,1135
6645,5,1291
6658,2,330
6659,6,1048
6674,14,353
6675,8,2665
6676,13,1247
6677,19,1487
6684,4,10
6685,8,2086
6689,19,1451
6690,9,838
6692,5,547
6693,3,227
6698,3,564
6699,7,852
6700,5,1702
6701,15,301
6712,5,1183
6713,6,1239
6724,5,1638
6725,6,909
6726,7,256
6727,17,1435
6732,6,1011
6733,3,623
6734,19,1167
6735,5,486
6742,4,1494
6743,8,1459
6745,9,620
6746,13,705
6747,19,301
6752,8,1523
6753,7,370
6758,13,2615
6759,10,522
6766,4,640
6767,13,1006
6776,8,2490
6777,5,434
6780,5,46
6781,19,2098
6782,6,671
6794,6,797
6795,9,1837
6796,4,33
6797,3,488
6811,7,422
6813,4,2250
6814,18,139
6815,19,1104
6818,4,1469
6819,19,740
6842,5,1866
6843,13,394
6848,3,381
6849,13,1017
6850,5,169
6852,9,1771
6853,3,1730
6855,8,2686
6860,13,1829
6861,2,9
6864,8,1608
6865,4,255
6866,13,2212
6867,10,567
6868,3,470
6869,3,1877
6870,19,875
6878,9,1225
6879,16,147
6888,8,1474
6908,10,496
6909,3,703
6910,14,73
6911,3,1260
6912,5,1901
6913,13,2316
6918,4,1690
6919,3,1825
6934,1,76
6935,19,699
6936,8,1089
6938,17,1444
6939,17,1969
6940,4,1773
6941,13,1494
6946,9,2148
6947,5,325
6948,5,246
6949,19,144
6952,13,337
6953,5,2507
6954,18,84
6955,9,318
6958,19,1239
6959,17,1141
6963,13,908
6968,8,2793
6969,5,2055
6976,10,422
6977,8,2040
6986,5,1487
6987,13,1435
7000,8,2578
7001,13,1018
7002,9,2104
7003,3,97
7006,5,106
7007,12,101
7012,5,2073
7013,9,287
7018,5,2205
7019,3,1530
7024,9,694
7025,4,2063
7030,5,585
7031,6,1427
7036,15,109
7037,4,1471
7048,9,2341
7049,3,380
7050,17,123
7051,9,215
7052,3,1925
7053,9,1392
7058,1,87
7059,3,1057
7064,9,2369
7074,18,46
7075,14,108
7076,4,950
7077,13,662
7090,16,177
7091,8,17
7092,11,240
7105,4,191
7110,4,1932
7111,4,2247
7112,4,1859
7113,5,737
7118,6,163
7120,13,1518
7121,4,2028
7130,6,1327
7132,4,2062
7133,17,788
7138,5,2002
7139,17,1195
7140,6,456
7146,13,1170
7147,6,395
7149,8,382
7150,17,240
7172,16,50
7173,5,2776
7174,4,245
7175,6,658
7188,12,129
7189,7,90
7194,13,45
7195,9,2419
7196,5,335
7197,16,270
7201,6,1486
7206,13,169
7207,3,1150
7211,5,892
7212,3,121
7214,9,2627
7215,4,327
7224,4,923
7225,6,653
7226,9,1684
7227,13,1075
7238,4,1762
7239,9,1938
7246,3,98
7247,1,316
7248,5,409
7276,10,744
7277,19,2022
7284,15,344
7285,19,1568
7286,9,2294
7287,9,763
7290,4,1426
7291,5,864
7302,3,1163
7303,11,507
7304,2,223
7305,13,1758
7306,5,505
7307,19,1176
7308,19,2225
7309,8,2724
7316,5,1048
7317,11,362
7320,4,1028
7322,3,501
7323,13,924
7328,4,192
7329,19,579
7330,7,841
7331,13,223
7344,9,1920
7352,3,2243
7353,5,2653
7359,19,2189
7362,7,893
7363,19,310
7367,17,829
7369,4,2409
7374,9,237
7375,19,1172
7380,19,2193
7381,13,948
7394,6,1162
7395,9,617
7399,7,416
7400,3,824
7401,18,15
7404,7,393
7405,9,398
7408,19,469
7409,3,1362
7414,12,420
7415,8,2401
7424,17,879
7425,14,483
7437,7,585
7438,11,216
7439,17,17
7444,13,839
7445,10,742
7449,9,2181
7454,13,2068
7455,19,1784
7456,3,1670
7462,6,976
7464,9,1103
7472,19,1739
7473,3,1698
7482,11,8
7496,13,1464
7497,17,1210
7498,17,1539
7499,8,1100
7506,6,270
7507,3,392
7508,8,2250
7509,8,160
7510,13,1679
7511,5,334
7512,9,2245
7513,19,2064
7514,17,697
7526,13,255
7527,5,2694
7530,5,483
7538,5,581
7539,5,2630
7542,3,700
7547,13,2007
7554,19,1600
7555,4,1299
7558,17,309
7559,7,675
7560,6,130
7561,12,454
7562,8,1082
7563,5,2264
7564,9,135
7565,3,2299
7580,3,1820
7581,19,679
7582,5,2698
7583,10,145
7584,13,1274
7585,10,290
7596,4,1006
7597,8,87
7598,14,443
7599,13,224
7600,19,2208
7601,9,975
7602,8,302
7603,10,278
7604,6,367
7605,6,474
7609,17,1761
7614,13,787
7615,16,79
7622,7,811
7623,13,2045
7629,5,82
7639,4,2053
7652,13,1579
7653,8,700
7654,5,29
7655,9,2238
7662,9,31
7668,13,2314
7669,1,277
7682,4,1589
7683,17,539
7685,6,772
7693,19,1437
7696,8,403
7698,10,692
7704,4,1042
7705,9,2352
7710,13,1943
7716,8,2360
7717,14,30
7720,17,1773
7721,15,514
7727,19,602
7744,10,108
7745,10,600
7752,9,601
7753,13,2051
7758,19,2260
7759,6,1255
7760,5,127
7761,13,632
7768,8,18
7769,19,2082
7774,3,1069
7775,13,90
7780,8,1112
7781,17,1634
7783,8,1737
7784,17,1582
7785,4,1815
7786,4,969
7787,13,33
7790,5,2335
7791,13,1777
7792,9,2212
7793,8,1220
7798,19,72
7799,3,1244
7806,7,418
7807,3,1729
7810,9,1656
7811,5,2041
7814,17,587
7815,6,1537
7816,9,1508
7817,11,168
7818,7,357
7819,5,912
7820,6,1143
7836,2,238
7837,17,931
7850,5,2699
7851,4,1642
7858,17,1455
7859,4,441
7860,13,419
7861,5,1492
7867,19,405
7868,3,2049
7869,9,2647
7876,9,614
7879,8,157
7884,7,817
7885,19,1581
7890,6,743
7891,4,2189
7894,9,2302
7895,8,2178
7902,13,2353
7903,14,565
7905,5,111
7917,7,313
7926,9,1275
7927,17,1395
7928,14,158
7929,8,2702
7936,12,311
7937,19,721
7952,6,423
7953,13,2686
7966,6,473
7970,2,177
7971,5,283
7988,5,1672
7989,8,1710
7992,8,1179
7993,5,1475
7996,12,17
7997,6,927
8012,11,214
8013,17,532
8034,5,689
8035,9,2110
8042,9,1464
8043,19,2218
8044,13,706
8045,4,39
8046,5,771
8047,4,1660
8068,4,2383
8069,13,165
8072,14,294
8073,8,1866
8074,3,1195
8075,19,556
8076,5,2443
8078,9,2674
8079,6,895
8096,9,2368
8112,13,34
8113,11,615
8116,17,1201
8126,5,1705
8127,5,2184
8132,3,1558
8133,6,1233
8134,5,970
8135,3,1090
8141,19,1603
8145,14,366
8148,5,578
8149,10,107
8150,4,1404
8151,17,1939
8152,3,1655
8153,4,2324
8164,5,766
8165,3,280
8168,17,967
8169,7,298
8170,16,145
8186,4,2119
8188,19,2057
8189,8,910
8193,17,1787
8194,5,1016
8195,1,329
8198,9,2102
8199,5,1032
8202,6,242
8203,6,464
8210,4,2214
8211,3,1216
8212,6,717
8213,9,301
8216,11,418
8217,17,142
8220,9,2841
8221,8,449
8224,8,495
8225,19,714
8226,5,115
8227,9,1792
8228,4,807
8229,14,39
8230,3,279
8231,8,1408
8235,4,1843
8236,9,320
8237,9,1256
8244,8,2589
8245,17,1919
8259,6,387
8260,15,583
8264,15,298
8265,3,950
8280,9,619
8281,9,2723
8292,4,1341
8298,11,99
8303,5,1350
8304,11,492
8305,4,579
8306,8,2361
8307,5,2043
8312,3,523
8313,13,2072
8318,9,1181
8319,8,2028
8320,2,53
8321,9,2503
8324,1,307
8325,6,269
8335,8,2749
8336,19,968
8338,9,2195
8339,15,577
8348,19,1666
8349,3,1409
8350,6,1457
8357,9,1852
8360,9,2492
8361,5,1434
8362,11,453
8363,19,1211
8371,9,2151
8372,4,1952
8373,14,434
8375,1,306
8377,7,624
8380,18,55
8381,13,2403
8382,9,2427
8383,8,2351
8390,17,1367
8391,15,28
8410,4,2006
8416,5,652
8417,12,248
8420,8,1372
8421,18,35
8431,9,948
8438,6,621
8439,13,417
8440,8,948
8441,3,1123
8443,10,590
8446,5,423
8447,8,1718
8474,10,535
8475,19,1699
8476,7,744
8477,10,477
8490,3,998
8491,5,541
8495,15,157
8505,3,1485
8512,3,2300
8513,13,1508
8516,19,739
8517,13,715
8518,5,320
8519,17,1869
8531,3,699
8540,11,374
8541,8,906
8544,5,1727
8545,15,113
8547,3,767
8552,19,1298
8553,1,79
8556,4,1225
8557,19,840
8563,4,482
8568,4,152
8569,5,2029
8576,4,2143
8577,3,590
8578,17,1872
8579,3,1255
8584,13,1719
8585,4,326
8588,19,111
8589,7,91
8607,9,2057
8608,9,2264
8609,14,407
8610,19,1223
8611,19,45
8612,4,44
8613,17,162
8616,8,1454
8618,19,1673
8619,18,116
8628,19,2190
8629,18,11
8635,13,716
8657,13,708
8666,15,398
8667,13,1580
8668,17,1747
8672,19,2230
8673,9,305
8674,4,876
8675,19,2269
8681,17,111
8694,3,449
8695,3,763
8700,13,600
8701,8,510
8711,5,2465
8718,19,50
8719,13,1165
8720,12,14
8721,17,701
8724,4,990
8733,9,414
8734,9,1942
8752,4,1248
8753,17,1923
8758,2,127
8759,13,1398
8762,9,134
8763,8,662
8764,3,1539
8765,8,1088
8768,3,529
8769,19,431
8780,17,1586
8781,5,1076
8785,12,423
8788,6,1541
8789,19,1127
8792,19,619
8793,9,2715
8802,8,970
8803,13,1184
8808,15,622
8809,8,1582
8814,1,18
8815,9,1459
8818,13,2436
8819,13,2535
8820,8,74
8822,10,287
8823,19,1353
8827,8,2127
8832,11,510
8833,3,1445
8834,9,1135
8835,17,858
8846,5,2266
8847,4,595
8860,6,629
8861,8,46
8864,11,523
8865,6,442
8868,4,1488
8869,6,975
8870,5,2233
8872,8,2103
8873,8,2140
8875,6,1035
8880,6,1
8881,4,771
8883,13,523
8886,5,523
8887,7,586
8890,3,1839
8891,4,228
8898,5,2640
8899,9,1265
8906,5,1646
8907,4,2007
8929,8,2162
8930,19,1370
8931,13,1798
8947,6,1147
8948,5,2708
8949,8,271
8952,5,2108
8953,8,1931
8960,5,715
8961,9,2033
8972,5,1988
8974,13,2209
8976,17,1320
8977,6,966
8980,19,1024
8988,13,2663
8992,6,251
8993,11,436
8994,18,34
8995,8,1538
8996,15,138
8997,8,3
8999,3,673
9000,4,1875
9001,3,1100
9005,9,2913
9010,4,573
9013,6,1436
9016,5,1277
9028,3,267
9029,3,1171
9032,7,285
9033,19,417
9034,9,1716
9035,3,1130
9038,17,1264
9044,9,118
9045,13,2189
9048,8,874
9049,9,954
9050,14,335
9051,1,84
9062,13,2059
9063,3,750
9065,9,2048
9068,6,80
9072,13,2637
9073,17,1289
9075,15,241
9082,16,283
9083,15,515
9098,8,834
9099,10,440
9103,2,255
9115,9,272
9116,5,321
9117,3,1573
9118,17,718
9119,19,473
9120,8,2317
9121,13,2274
9122,17,1498
9123,5,1889
9126,4,330
9127,5,2380
9134,9,758
9135,4,2299
9142,5,1532
9151,13,1137
9158,5,1803
9159,13,1162
9174,16,158
9178,4,1141
9179,13,1302
9184,3,1225
9185,6,1090
9187,3,515
9188,17,1293
9189,7,831
9196,9,2378
9197,5,119
9198,4,1621
9199,4,2366
9200,19,611
9201,12,74
9206,12,272
9207,17,239
9214,17,2052
9215,4,1026
9220,4,2145
9221,3,872
9230,7,655
9231,8,332
9234,3,1819
9235,3,1576
9238,14,309
9239,3,589
9252,6,1341
9253,8,2462
9274,17,2024
9275,6,13
9280,8,1099
9290,19,687
9298,8,2496
9299,3,1310
9304,11,402
9314,9,510
9315,19,1893
9316,10,84
9320,13,358
9321,8,1879
9322,1,262
9323,9,2537
9327,19,814
9328,8,1287
9329,8,2353
9332,8,1744
9333,4,1198
9338,5,712
9339,6,968
9348,4,454
9350,19,2007
9351,5,1159
9353,10,288
9362,9,2512
9363,4,1658
9368,19,2001
9369,8,2291
9376,3,1801
9377,4,119
9378,9,2194
9379,4,266
9386,9,2014
9387,19,17
9388,9,2609
9389,5,539
9397,5,857
9398,9,1230
9399,14,220
9410,13,1352
9411,17,1335
9418,7,576
9419,19,652
9426,8,664
9427,8,2608
9428,3,1945
9429,5,419
9436,19,2101
9437,9,1101
9444,1,104
9445,9,1965
9450,5,705
9451,5,1355
9464,3,2048
9465,18,25
9468,5,627
9469,19,879
9475,19,271
9486,13,534
9487,9,1831
9499,19,2172
9502,13,26
9503,3,1080
9506,6,1303
9507,8,124
9508,9,1489
9509,3,533
9521,3,1728
9526,13,1255
9532,12,124
9533,2,342
9538,9,1084
9539,3,201
9543,8,2105
9552,4,707
9553,6,434
9556,8,1163
9557,17,891
9574,13,815
9575,8,320
9584,9,2846
9585,3,1489
9586,4,1496
9587,17,1635
9588,4,2388
9589,5,739
9590,15,492
9591,5,1369
9592,3,1504
9593,7,138
9604,7,701
9622,19,1797
9623,5,19
9624,6,413
9625,4,2171
9638,19,1807
9639,8,895
9642,6,1099
9643,19,1579
9644,5,1382
9668,17,1265
9669,1,40
9674,19,942
9675,5,2724
9680,13,2576
9686,8,661
9692,13,2606
9693,13,2635
9698,5,2235
9699,17,1964
9711,4,2190
9712,5,367
9713,19,475
9715,5,1888
9720,5,632
9721,5,343
9736,8,444
9737,8,1123
9742,19,674
9746,4,241
9747,11,100
9762,9,2094
9763,17,1519
9766,5,1821
9767,5,2777
9770,8,1797
9771,8,1839
9776,6,1467
9777,1,259
9778,5,190
9781,5,1390
9784,6,934
9785,9,1677
9786,3,437
9787,5,2442
9794,6,1182
9795,9,99
9804,17,811
9805,8,1542
9806,4,1518
9807,5,2517
9820,3,1890
9822,9,1554
9823,17,1159
9830,8,2741
9831,13,2697
9838,9,2606
9839,10,740
9844,19,362
9845,6,86
9848,7,707
9849,10,498
9862,11,7
9863,5,1707
9871,8,2060
9872,6,930
9873,5,613
9875,9,755
9878,8,785
9879,4,497
9880,17,1001
9881,6,944
9884,17,1556
9885,5,27
9886,5,721
9888,14,360
9889,7,462
9890,3,525
9891,6,369
9895,6,1302
9901,11,60
9910,5,1759
9911,18,90
9912,8,1672
9913,13,794
9916,11,489
9917,8,577
9918,19,1599
9919,9,2680
9926,13,2337
9927,3,1529
9928,8,1328
9929,3,200
9932,8,1893
9933,8,614
9934,5,1682
9935,19,1955
9936,15,209
9937,19,382
9938,13,1132
9939,11,271
9940,19,1031
9941,8,2436
9943,4,2064
9944,10,733
9945,9,893
9952,8,1300
9953,8,2261
9958,10,153
9959,3,1506
9966,7,268
9967,19,1165
9968,8,327
9969,4,881
9976,7,502
9977,13,2020
9983,17,2025
9985,5,1936
9991,6,850
9992,13,178
9993,8,2605
9994,5,785
9995,5,644
10001,14,481
10002,15,349
10003,3,1420
10011,4,2001
10020,16,49
10021,17,1968
10032,4,1497
10033,2,258
10040,8,2375
10041,19,2220
10044,19,1772
10052,18,137
10053,13,1654
10072,4,405
10073,10,574
10074,5,20
10075,16,89
10078,19,1810
10079,16,240
10082,6,1564
10083,7,48
10098,7,869
10099,18,3
10104,16,129
10105,11,95
10108,3,600
10109,6,910
10111,9,2156
10119,13,2454
10120,4,2330
10121,3,268
10122,17,2022
10123,15,130
10132,19,2020
10133,14,57
10138,9,2683
10139,8,2350
10140,13,1095
10141,13,1390
10148,3,96
10149,7,340
10156,13,1779
10157,12,360
10158,5,711
10159,9,953
10162,17,1533
10163,13,42
10164,3,1871
10165,5,2447
10168,13,538
10178,16,13
10179,8,2640
10180,4,1174
10181,17,985
10186,17,794
10187,9,139
10188,19,1610
10189,3,1378
10194,12,5
10195,5,23
10196,8,604
10197,4,1553
10198,4,1893
10199,9,319
10209,13,1015
10210,5,2510
10211,19,1700
10218,8,1531
10219,17,621
10227,15,275
10236,2,346
10237,9,2675
10240,7,406
10241,3,2262
10242,5,1053
10243,14,235
10246,7,956
10247,13,439
10248,12,431
10249,13,1105
10252,3,303
10253,19,63
10256,5,2142
10257,5,2468
10260,15,39
10261,1,190
10262,8,930
10263,4,1195
10272,13,2453
10275,1,43
10288,13,1220
10289,13,1980
10291,14,378
10294,5,1544
10295,16,290
10297,7,49
10304,19,596
10305,7,919
10332,17,1778
10333,8,450
10334,5,960
10335,5,1615
10340,4,2136
10341,17,1889
10344,19,1771
10345,13,2540
10346,15,27
10347,6,1197
10350,1,298
10351,19,2257
10352,9,2449
10353,12,489
10358,3,223
10366,3,866
10376,4,387
10377,3,1084
10378,13,656
10379,9,1170
10381,3,505
10384,15,179
10385,5,76
10388,5,2581
10389,5,2736
10390,5,1974
10391,8,266
10392,9,2595
10393,5,388
10394,9,1752
10395,6,1163
10404,6,227
10405,8,1438
10406,7,908
10408,12,327
10409,8,649
10410,11,449
10411,1,83
10416,9,1515
10417,17,1709
10424,4,31
10425,9,590
10426,7,314
10427,3,136
10438,18,10
10439,9,2664
10458,3,1341
10459,11,195
10465,17,586
10471,13,1293
10482,5,926
10483,7,684
10486,5,2258
10487,9,1299
10498,9,2928
10499,17,516
10506,13,545
10509,4,209
10518,6,420
10519,19,423
10534,9,980
10535,15,409
10552,13,1473
10553,19,570
10555,5,1318
10556,16,130
10566,19,911
10567,8,8
10569,19,851
10570,13,365
10571,9,2043
10572,5,2702
10573,9,2796
10578,13,48
10579,17,199
10580,9,931
10581,19,75
10582,19,343
10583,13,1383
10584,6,408
10585,4,498
10588,3,296
10589,16,157
10590,19,878
10591,4,366
10608,11,295
10609,3,1427
10632,4,820
10633,3,944
10635,13,2363
10652,3,253
10653,8,2750
10654,9,2130
10655,5,1554
10656,13,850
10657,8,1411
10666,5,1907
10667,13,438
10668,18,56
10669,8,1665
10672,5,600
10674,6,1250
10692,17,1656
10693,8,2080
10698,19,1444
10699,4,75
10702,9,1215
10703,5,2325
10705,8,1554
10711,9,2086
10712,12,202
10713,13,2566
10724,13,2653
10725,1,80
10730,13,1959
10731,9,2790
10734,19,555
10735,5,2007
10738,17,326
10739,5,2779
10742,7,353
10743,6,511
10747,10,62
10748,7,572
10749,9,2326
10752,2,312
10754,10,661
10755,15,38
10756,13,1219
10760,19,1261
10761,19,474
10766,13,2036
10767,8,92
10784,11,89
10789,5,1395
10794,19,526
10798,3,1941
10799,3,1911
10800,5,1564
10801,6,708
10814,14,264
10815,2,335
10836,3,2168
10837,4,127
10838,3,658
10846,8,644
10847,17,8
10856,17,1426
10871,8,1347
10872,11,149
10873,17,86
10876,13,1382
10877,13,1944
10884,2,80
10900,13,1975
10901,13,418
10908,6,803
10909,17,1396
10912,13,1107
10913,16,331
10918,3,1679
10919,3,1018
10920,5,189
10921,13,1879
10922,8,2700
10930,4,2054
10931,14,88
10932,5,1728
10933,5,2768
10934,19,1668
10935,7,743
10944,6,280
10946,7,131
10947,5,2234
10961,13,1143
10970,2,249
10971,3,963
10974,10,436
10975,8,595
10979,3,484
10980,15,318
10981,13,2394
10986,5,2348
10987,16,337
10995,16,32
11002,8,2036
11003,11,326
11008,15,210
11009,19,637
11012,9,811
11013,8,1557
11016,6,591
11019,9,1578
11022,8,1552
11023,19,336
11030,5,1599
11031,4,1593
11044,8,642
11045,6,218
11052,8,2280
11053,8,511
11054,5,2524
11065,2,128
11066,4,998
11067,9,2372
11071,8,522
11074,19,333
11075,8,2234
11077,4,1031
11085,2,300
11086,12,267
11087,8,2521
11092,9,1742
11093,4,2116
11094,17,1691
11095,17,1232
11100,13,718
11102,11,152
11105,3,1054
11118,4,2329
11119,13,1590
11122,9,2844
11123,8,1517
11130,13,4
11134,7,835
11135,5,21
11139,13,2664
11162,8,982
11186,7,745
11187,4,2057
11188,10,620
11189,13,1212
11196,9,1167
11197,5,323
11204,4,1038
11208,2,117
11209,9,1399
11212,13,919
11213,7,923
11218,9,239
11219,2,55
11222,13,570
11223,13,1516
11224,15,72
11225,9,1128
11226,8,77
11227,10,361
11231,9,1690
11233,10,311
11236,13,1168
11237,7,952
11241,3,382
11250,6,1132
11251,11,185
11262,17,1944
11263,19,525
11266,15,340
11267,5,681
11268,19,2206
11269,4,2146
11272,6,1007
11273,8,1984
11276,9,937
11277,5,2085
11298,19,2251
11308,13,2411
11315,8,1750
11320,8,707
11321,13,1838
11324,17,678
11325,17,18
11328,19,426
11329,9,1537
11330,19,2286
11335,10,648
11348,6,321
11349,13,2421
11356,15,148
11357,4,733
11358,10,685
11359,5,1257
11360,4,408
11362,19,1565
11363,18,173
11367,9,575
11368,19,106
11369,4,331
11382,3,1697
11390,6,279
11391,5,1374
11394,9,2441
11395,10,182
11396,17,1280
11397,17,7
11402,9,2208
11403,7,29
11404,13,437
11405,10,301
11414,4,1176
11415,19,462
11417,9,990
11423,7,140
11430,12,374
11432,13,2401
11433,3,1717
11434,9,2271
11435,17,836
11437,9,316
11438,4,736
11439,5,1304
11440,8,1738
11441,3,731
11443,15,569
11452,9,1971
11453,8,2586
11460,19,680
11461,4,81
11464,4,843
11471,19,1168
11472,5,1416
11473,5,777
11480,5,1396
11481,9,1585
11486,7,959
11487,14,107
11488,8,2233
11489,8,2081
11490,1,260
11491,4,635
11494,13,46
11495,9,925
11502,3,312
11503,9,909
11510,19,876
11511,13,478
11517,14,460
11522,18,28
11523,17,1445
11528,4,458
11529,11,197
11534,8,682
11535,5,2163
11536,4,871
11537,2,391
11543,9,1270
11544,13,451
11545,13,1685
11548,8,2352
11549,17,2018
11556,4,1702
11557,9,2555
11558,4,721
11559,4,1238
11571,17,1433
11586,13,1778
11593,8,321
11594,17,759
11595,19,673
11599,8,2742
11603,6,252
11604,3,15
11605,5,344
11614,17,1769
11615,7,141
11625,19,1177
11626,5,752
11627,13,170
11630,11,308
11631,9,238
11632,13,1813
11633,3,2047
11650,8,837
11651,9,684
11653,9,675
11654,6,107
11655,8,2292
11656,5,2
11657,11,24
11658,4,426
11659,8,2480
11664,13,1125
11666,4,216
11667,8,1316
11670,3,2209
11671,16,338
11674,5,1070
11675,14,413
11680,13,1485
11681,3,376
11688,4,1807
11689,13,1097
11692,3,788
11693,7,113
11704,9,2716
11705,17,1926
11712,4,2397
11713,17,1323
11714,13,1548
11715,3,1496
11730,9,2257
11731,4,740
11732,9,1756
11733,11,1
11734,4,624
11735,15,399
11739,19,229
11740,9,2798
11741,17,1170
11748,4,185
11749,4,210
11750,6,779
11751,9,1168
11754,6,1204
11755,10,632
11758,8,1568
11759,4,1652
11765,3,232
11772,4,1673
11773,19,1399
11774,12,358
11776,5,1439
11777,5,55
11790,2,10
11791,17,1345
11792,5,1958
11798,6,572
11799,4,574
11806,16,396
11810,4,1250
11811,6,198
11814,9,505
11820,4,493
11821,16,360
11826,13,1867
11827,5,1062
11829,12,53
11830,5,2350
11834,12,428
11835,4,596
11844,4,1641
11845,17,618
11860,8,2047
11861,9,2910
11868,15,382
11869,13,655
11884,13,1561
11894,3,1342
11895,5,214
11896,7,410
11902,14,281
11903,19,43
11904,5,2103
11905,5,1187
11926,5,999
11927,17,905
11934,10,499
11935,19,1215
11940,8,2740
11941,19,1731
11942,9,2832
11943,3,1944
11946,11,23
11947,8,467
11948,13,2428
11949,17,1366
11950,12,439
11951,13,2313
11952,10,351
11960,13,1438
11961,12,240
11966,15,381
11968,8,1996
11969,8,2479
11976,7,577
11977,13,1207
11985,17,1151
11986,13,1488
11987,12,61
11990,9,100
11991,15,291
12002,13,539
12003,19,1834
12004,4,982
12005,3,2069
12007,4,1517
12008,9,2863
12009,13,1568
12014,5,2448
12015,8,745
12016,5,1142
12017,7,284
12018,9,2871
12019,5,1747
12022,13,520
12023,17,694
12024,9,403
12038,4,298
12039,6,412
12040,4,1154
12041,5,859
12042,4,2235
12043,7,922
12054,8,773
12059,5,1287
12074,9,1675
12075,8,2283
12078,8,329
12079,8,897
12082,19,154
12083,17,1301
12086,18,89
12104,10,649
12105,3,961
12112,6,33
12113,13,353
12114,2,319
12115,8,1073
12122,17,934
12123,8,2577
12124,8,278
12125,11,222
12128,19,1404
12129,17,406
12130,4,734
12131,5,1635
12140,3,1757
12141,16,381
12145,19,1186
12146,19,1062
12147,17,1503
12153,15,575
12156,17,100
12157,9,2236
12158,17,1493
12159,17,1321
12168,2,40
12169,13,542
12177,8,1825
12178,10,332
12182,1,354
12183,4,1043
12192,18,138
12193,8,1808
12204,19,946
12205,5,210
12215,8,2791
12216,17,1632
12232,9,259
12233,17,1262
12236,7,918
12237,4,293
12238,10,127
12239,5,1569
12240,2,296
12241,4,1833
12242,18,65
12243,13,2369
12244,9,568
12245,5,164
12246,8,141
12247,9,2912
12250,14,476
12251,5,1851
12252,14,50
12253,5,580
12256,5,114
12262,14,480
12263,19,1674
12266,3,970
12268,8,2344
12269,8,1159
12273,9,732
12278,5,2328
12279,1,47
12294,4,598
12299,19,2102
12310,4,922
12311,9,2892
12314,19,944
12324,19,451
12325,6,1567
12331,19,147
12332,13,2590
12344,13,2094
12345,3,388
12360,9,871
12370,7,648
12371,8,194
12374,15,216
12375,13,2616
12376,10,144
12377,8,1963
12380,14,79
12381,17,1287
12382,5,863
12383,9,1140
12396,6,761
12397,5,1968
12398,11,475
12399,15,185
12402,17,680
12403,4,416
12408,6,872
12409,4,1602
12418,17,977
12419,9,521
12430,9,1251
12431,5,2613
12436,6,77
12437,1,140
12438,4,1664
12440,8,131
12441,17,1143
12444,3,794
12445,19,589
12469,4,45
12478,13,1957
12479,5,1363
12492,3,2270
12493,5,515
12494,19,2187
12495,5,2781
12500,5,1110
12501,13,2077
12508,6,445
12512,19,2226
12518,14,329
12519,12,243
12524,6,981
12525,8,1952
12530,3,1044
12534,6,763
12546,14,548
12547,8,933
12548,13,2348
12549,19,1894
12563,5,1394
12575,8,1567
12588,12,492
12589,3,631
12592,17,2001
12593,9,1539
12611,5,2042
12612,4,1202
12619,19,1329
12628,3,37
12629,14,478
12635,5,2506
12636,9,1674
12637,9,327
12640,8,224
12641,6,1131
12650,7,277
12652,4,1047
12653,9,1304
12662,7,171
12663,9,2466
12670,9,2095
12673,5,2035
12684,8,1901
12695,6,1334
12700,3,1058
12701,13,47
12706,9,1271
12714,9,2880
12715,13,1197
12718,8,1377
12719,19,4
12728,8,2041
12729,15,133
12730,4,2109
12731,8,1831
12732,5,1712
12733,5,1975
12740,17,1088
12741,12,357
12746,17,1671
12747,8,1803
12752,3,805
12753,17,1668
12766,9,2573
12767,17,1644
12772,5,1171
12773,3,1815
12774,7,755
12775,19,1925
12782,13,856
12783,19,582
12792,7,215
12793,3,865
12798,15,42
12799,13,2128
12802,11,221
12803,6,3
12811,4,2254
12816,17,1223
12817,16,8
12826,3,1521
12827,6,247
12842,18,4
12843,9,780
12852,9,449
12853,4,509
12854,9,2554
12855,16,370
12858,5,2423
12862,9,1083
12863,4,921
12864,9,1573
12866,5,1726
12868,7,88
12869,8,1170
12880,9,2757
12881,9,1312
12886,4,200
12887,19,1110
12900,3,1025
12901,13,1121
12904,8,2412
12905,8,2134
12912,9,750
12913,17,1655
12918,17,1111
12919,6,285
12923,13,1369
12924,10,565
12932,4,1793
12933,9,1243
12934,13,889
12935,3,2235
12951,17,1549
12959,6,648
12976,17,1528
12980,5,2431
12981,9,249
12988,4,1298
12989,8,2011
12998,6,1533
13002,4,420
13014,8,2815
13026,17,906
13027,2,20
13030,13,1507
13031,13,60
13032,17,1958
13033,7,612
13036,6,239
13037,3,1582
13040,17,204
13041,3,1895
13042,9,1753
13043,10,523
13050,15,32
13051,8,1371
13063,13,719
13086,12,16
13087,19,2258
13088,9,1834
13089,8,2148
13092,6,1384
13093,17,661
13096,16,47
13100,6,1501
13101,13,1126
13102,9,133
13103,9,2691
13106,18,96
13107,8,541
13110,8,1153
13111,6,131
13132,13,1534
13133,9,2127
13135,13,118
13138,13,1771
13139,19,1222
13140,4,9
13141,13,1809
13144,13,2489
13145,9,1325
13156,6,1301
13157,9,837
13160,3,915
13161,8,1883
13162,4,2016
13163,15,236
13164,14,160
13165,13,1837
13168,8,576
13169,13,1379
13170,11,84
13174,11,121
13175,7,392
13176,3,544
13177,9,1365
13182,6,322
13183,10,94
13190,13,808
13191,2,337
13192,17,1887
13193,6,921
13194,6,466
