5267,2.81,100,67
5278,4.08,117,130
5284,1.0,5,1
5285,1.55,44,16
5286,4.18,92,75
5287,5.16,85,114
5294,2.07,56,26
5296,3.39,101,86
5297,3.69,112,99
5298,3.13,97,67
5303,3.08,92,68
5306,2.74,84,56
5311,4.38,86,86
5324,4.97,92,103
5328,2.42,79,45
5329,2.75,75,48
5336,2.17,81,49
5337,3.38,81,52
5340,2.26,58,12
5348,3.23,100,71
5349,3.49,90,48
5351,2.39,97,57
5361,2.38,74,33
5364,3.6,102,92
5367,3.17,104,90
5370,1.73,63,25
5378,4.45,88,82
5379,3.18,108,70
5380,2.9,82,63
5392,3.78,86,71
5396,2.06,35,20
5397,3.75,114,118
5400,3.0,95,75
5401,3.06,50,16
5407,2.62,78,68
5410,2.75,81,41
5411,4.23,91,99
5412,4.7,54,61
5413,2.09,33,28
5426,1.4,5,1
5427,2.85,73,48
5442,2.96,110,93
5443,3.03,86,67
5448,2.85,116,78
5449,2.53,91,47
5451,2.14,64,23
5454,3.03,119,104
5455,2.74,99,76
5459,2.76,105,72
5464,4.38,92,96
5465,2.14,63,37
5466,2.63,83,66
5467,3.18,109,74
5477,1.61,23,9
5484,3.63,83,59
5485,3.08,104,67
5497,3.0,52,32
5504,4.27,86,95
5506,5.92,114,146
5507,3.75,119,88
5512,4.03,87,65
5513,4.13,93,87
5516,3.61,97,97
5517,3.1,78,52
5523,5.71,7,14
5526,1.74,27,13
5527,3.66,85,76
5531,1.71,41,29
5534,4.21,119,130
5535,2.06,51,31
5538,3.47,99,78
5539,3.23,102,65
5540,3.83,119,108
5541,5.06,114,122
5542,2.61,54,22
5556,3.78,85,67
5557,2.21,66,35
5560,3.71,85,94
5561,1.7,97,47
5562,1.0,2,1
5563,2.12,92,57
5568,3.47,89,79
5572,1.69,55,19
5586,2.24,71,41
5592,2.48,93,67
5593,2.33,93,54
5596,4.06,93,76
5597,4.75,97,140
5603,2.68,93,62
5613,3.25,12,14
5614,1.49,51,30
5615,4.12,112,115
5622,2.94,87,49
5624,4.05,106,110
5627,4.42,118,131
5630,3.89,92,73
5631,3.67,40,32
5637,3.06,78,58
5638,3.61,89,70
5640,4.76,114,142
5641,2.4,78,46
5656,3.36,110,85
5668,2.84,93,51
5674,2.46,26,26
5679,3.45,102,87
5684,2.84,37,25
5685,3.1,103,72
5694,2.0,14,4
5698,3.36,111,93
5699,2.98,91,81
5716,4.26,82,59
5717,2.77,94,44
5736,2.46,59,13
5737,4.21,76,84
5738,2.8,56,37
5739,1.94,51,21
5741,2.88,76,56
5742,2.75,83,39
5743,4.49,118,130
5748,4.43,107,121
5749,3.42,110,93
5769,3.22,72,49
5788,1.96,70,33
5789,3.03,96,64
5802,2.58,81,42
5803,2.75,93,56
5804,4.93,120,166
5806,4.82,132,166
5807,2.93,103,68
5810,2.79,78,42
5811,3.35,65,54
5820,2.15,75,39
5821,3.41,111,94
5828,2.11,74,39
5829,2.14,83,44
5836,3.14,93,71
5852,2.51,79,53
5853,2.93,86,50
5854,3.12,65,60
5855,4.52,105,84
5856,1.8,45,18
5860,2.81,94,72
5861,3.66,100,87
5868,2.0,6,1
5869,3.1,78,49
5889,2.21,68,35
5890,2.91,89,50
5891,2.36,64,12
5894,4.21,102,110
5895,5.05,130,185
5906,2.94,104,67
5910,2.54,115,86
5911,1.84,61,22
5916,2.75,73,37
5917,1.92,60,35
5928,3.05,109,83
5929,2.98,114,85
5930,3.31,88,65
5948,2.92,77,25
5949,2.67,6,4
5950,3.64,113,91
5951,2.26,77,44
5960,2.28,85,41
5961,2.88,93,60
5963,1.5,6,1
5971,3.94,110,75
5981,2.2,10,8
5987,6.7,115,144
5988,4.41,109,100
5989,2.21,72,45
5998,2.65,106,96
5999,4.57,114,88
6000,2.44,9,5
6001,3.58,113,101
6018,3.9,118,125
6019,1.75,67,22
6026,4.56,68,74
6027,2.68,25,14
6031,2.33,45,25
6035,1.99,80,39
6050,3.91,89,75
6051,1.81,37,21
6052,3.25,51,62
6053,3.6,103,88
6056,5.92,120,164
6057,1.25,52,12
6060,2.17,72,40
6061,4.73,71,85
6062,2.77,103,84
6084,3.4,85,59
6088,3.45,93,92
6093,4.71,105,118
6095,3.16,80,46
6096,3.86,90,92
6097,3.31,91,80
6108,2.82,77,67
6109,2.3,56,40
6110,3.5,117,128
6111,4.06,105,92
6119,1.91,77,36
6123,3.65,105,114
6130,1.79,33,8
6140,4.31,108,94
6141,1.83,58,25
6153,2.51,74,43
6158,3.34,91,79
6159,4.23,115,96
6162,1.0,1,0
6163,2.79,112,94
6164,4.91,85,93
6165,2.0,72,32
6166,3.04,98,78
6186,3.96,80,63
6187,2.46,72,37
6188,3.76,80,62
6194,3.28,88,83
6195,3.79,76,66
6209,3.27,94,78
6216,4.1,111,119
6217,2.35,97,64
6223,2.24,21,9
6226,6.45,119,197
6228,3.31,71,60
6238,2.86,73,49
6239,5.03,88,123
6240,1.44,43,10
6241,4.06,84,46
6247,2.96,106,85
6257,3.45,83,57
6259,4.21,87,80
6264,2.75,87,44
6270,2.86,14,8
6271,6.11,115,147
6272,3.64,121,115
6273,2.58,24,16
6274,2.99,108,90
6281,4.53,90,82
6284,3.01,92,72
6285,5.37,120,154
6287,3.06,110,84
6294,2.17,66,41
6295,2.8,83,51
6298,2.93,96,55
6299,3.77,90,89
6300,4.26,85,92
6308,1.89,61,27
6309,2.86,90,72
6310,2.07,70,39
6311,2.91,88,62
6314,3.91,107,108
6315,3.62,130,119
6318,1.52,52,26
6319,2.84,106,75
6324,2.73,79,51
6325,2.0,3,4
6326,1.0,3,1
6327,2.34,80,50
6328,3.3,106,82
6329,3.37,111,92
6330,3.65,83,68
6334,1.9,49,15
6335,3.25,102,84
6336,3.25,91,67
6337,2.52,85,49
6340,1.44,57,28
6341,3.08,97,64
6354,4.5,125,162
6364,4.09,116,131
6365,1.65,34,13
6378,4.13,108,98
6380,3.52,103,72
6381,3.14,87,59
6385,1.9,96,46
6398,3.21,103,96
6399,2.29,78,57
6402,3.0,94,73
6404,3.22,79,54
6405,1.86,76,40
6415,3.49,87,63
6416,4.26,107,71
6417,4.48,117,98
6418,1.91,45,22
6419,3.23,81,63
6432,3.3,90,84
6433,2.08,61,34
6434,1.86,64,27
6435,4.36,28,41
6436,2.67,76,45
6448,3.26,97,48
6470,3.21,97,86
6471,2.67,120,73
6490,2.28,29,20
6491,3.27,86,65
6494,2.63,93,40
6495,2.58,12,9
6498,3.26,102,93
6501,2.2,51,20
6503,3.05,78,56
6514,4.29,121,99
6515,2.41,68,37
6516,3.6,100,92
6517,2.83,108,71
6522,3.82,87,82
6528,2.72,60,37
6530,4.12,94,117
6539,3.09,75,53
6542,4.35,104,134
6543,1.47,43,13
6548,2.25,67,34
6556,3.51,41,36
6557,2.41,93,42
6559,3.35,100,51
6560,3.61,82,85
6561,3.78,125,120
6569,2.62,89,52
6571,5.0,88,114
6576,4.92,90,114
6580,2.09,57,23
6581,1.81,48,24
6586,4.55,115,155
6587,2.64,88,66
6602,2.63,90,48
6603,3.63,81,62
6606,3.43,97,52
6608,1.75,8,1
6609,2.6,88,44
6613,2.5,4,1
6616,3.34,96,66
6622,5.46,111,167
6633,2.97,110,90
6635,2.37,59,35
6638,2.07,86,39
6640,3.03,109,88
6641,4.94,88,119
6645,4.25,114,127
6658,2.18,73,42
6674,3.62,103,108
6675,2.26,81,48
6677,4.31,110,114
6684,3.71,95,97
6685,3.68,87,69
6689,4.07,116,112
6690,4.62,84,100
6692,2.44,16,5
6693,2.63,79,72
6698,8.0,1,0
6699,2.85,84,46
6701,2.55,51,27
6712,3.33,60,43
6713,3.44,79,73
6724,1.76,49,16
6725,1.33,3,1
6726,1.72,60,35
6727,2.98,101,89
6732,3.33,102,88
6733,2.79,103,74
6734,2.72,110,84
6735,2.56,84,46
6742,2.36,75,59
6743,1.75,57,16
6745,2.0,6,6
6747,3.08,113,73
6752,2.02,84,48
6753,2.75,93,65
6758,3.29,84,68
6759,2.59,73,44
6766,4.12,98,94
6776,2.5,18,9
6777,3.7,89,77
6780,4.9,89,105
6781,2.97,87,77
6782,3.82,91,62
6794,4.26,92,81
6795,2.0,93,38
6796,3.44,107,68
6797,4.58,86,97
6811,2.95,80,45
6813,2.03,72,37
6814,3.88,111,108
6815,2.2,80,39
6818,2.33,72,36
6819,1.17,6,2
6842,4.48,112,109
6848,3.44,111,80
6850,1.5,10,7
6852,2.65,114,71
6855,2.26,85,40
6861,2.2,87,38
6864,3.01,95,93
6865,2.84,112,90
6866,4.81,88,94
6867,2.33,39,21
6868,3.67,57,55
6869,3.76,88,81
6870,3.67,120,101
6878,3.31,93,69
6879,3.2,51,29
6888,2.42,24,25
6908,2.47,73,45
6909,2.38,87,52
6910,1.76,66,38
6911,3.07,87,71
6913,2.89,74,52
6918,2.74,85,69
6919,3.28,87,77
6934,2.82,108,75
6935,3.31,111,76
6936,1.5,8,5
6938,4.05,63,58
6939,4.3,91,89
6940,2.87,85,40
6946,3.84,90,82
6947,3.68,38,29
6948,3.1,84,62
6949,3.41,86,67
6954,3.74,94,93
6955,2.52,87,65
6958,2.43,81,46
6959,1.52,23,7
6968,2.34,85,50
6976,4.44,75,75
6977,1.73,41,14
6986,3.16,81,74
7000,2.85,122,94
7002,2.21,89,49
7003,4.93,119,151
7006,6.34,76,124
7007,1.9,41,29
7013,3.24,96,65
7024,4.71,95,122
7025,3.24,87,80
7030,4.64,83,116
7031,1.92,72,31
7036,4.4,106,95
7037,2.85,87,60
7048,2.15,87,46
7049,4.26,91,95
7050,1.61,54,19
7051,3.06,86,56
7052,2.4,65,49
7053,2.61,33,29
7058,2.25,67,33
7059,2.49,76,52
7064,2.85,84,46
7074,2.47,121,61
7075,2.71,82,48
7076,1.33,12,3
7090,3.12,103,92
7091,4.7,118,137
7092,3.88,103,89
7105,2.35,83,38
7110,5.62,91,136
7111,3.77,88,76
7112,1.46,39,15
7113,5.65,120,148
7118,3.19,75,38
7121,2.62,100,64
7130,2.35,60,25
7132,4.02,91,109
7133,3.13,91,66
7138,3.03,73,62
7139,2.81,93,52
7140,3.04,83,48
7147,2.97,79,56
7149,3.56,108,106
7150,1.76,90,47
7172,3.41,92,95
7173,2.57,98,64
7174,3.15,104,70
7175,3.32,63,51
7188,4.1,58,64
7189,4.8,116,145
7195,1.89,57,23
7196,2.16,76,48
7197,4.1,21,29
7207,2.54,61,36
7211,3.6,89,74
7212,5.13,120,153
7214,1.25,4,2
7215,1.83,12,4
7224,2.85,95,46
7225,4.1,82,80
7226,2.57,56,36
7238,2.02,89,54
7239,4.09,92,83
7246,5.13,87,113
7247,1.82,11,6
7248,5.98,123,193
7276,3.64,116,113
7277,2.36,89,62
7284,2.02,46,17
7285,1.0,4,1
7286,4.71,89,86
7287,2.72,94,56
7291,5.08,76,118
7302,1.17,6,4
7303,2.27,45,56
7304,3.91,116,136
7306,5.48,90,109
7307,2.32,28,17
7308,2.34,98,86
7309,1.6,50,25
7316,3.48,82,60
7317,4.49,90,86
7320,3.59,96,89
7322,2.8,112,83
7328,2.26,38,22
7329,3.95,108,83
7330,2.29,69,42
7344,5.61,93,128
7359,3.93,112,92
7363,4.12,83,87
7367,2.72,83,75
7369,4.0,100,93
7374,2.92,95,53
7375,3.35,92,85
7380,3.93,110,99
7395,4.35,110,108
7399,1.68,31,5
7400,3.17,82,72
7401,2.28,50,21
7404,4.91,103,127
7405,4.63,87,94
7408,3.82,99,45
7414,3.2,70,45
7415,2.8,110,70
7424,2.57,77,44
7425,5.82,121,182
7437,3.19,85,69
7438,3.35,95,69
7439,2.04,67,27
7445,4.24,99,91
7449,4.39,79,67
7454,3.34,82,53
7455,4.79,131,162
7464,2.23,100,57
7472,2.5,84,66
7482,1.59,17,9
7497,2.87,110,91
7498,3.75,104,86
7499,3.73,102,116
7506,3.73,59,46
7507,3.17,89,62
7509,3.15,86,70
7511,3.72,114,83
7512,2.94,106,88
7513,5.53,118,184
7514,2.48,84,54
7527,1.29,28,6
7530,4.18,114,130
7538,3.74,88,75
7539,2.76,83,47
7542,5.31,89,134
7547,6.69,74,91
7554,4.72,89,90
7555,3.82,83,62
7558,1.65,46,13
7559,3.9,96,83
7560,6.01,88,114
7561,7.67,48,67
7562,1.48,25,7
7563,1.8,44,25
7564,3.14,85,63
7581,2.93,107,78
7582,1.77,60,25
7583,3.5,113,105
7585,3.31,62,18
7596,3.4,89,67
7597,2.63,82,43
7598,2.84,73,39
7600,3.11,120,92
7601,4.07,107,109
7602,3.01,116,95
7603,2.14,81,42
7604,5.86,86,103
7605,3.55,86,77
7609,4.47,95,97
7615,4.51,94,89
7622,2.57,107,74
7623,3.95,80,71
7629,3.3,83,60
7639,3.71,93,72
7653,3.61,77,44
7655,2.34,65,33
7662,2.93,107,71
7668,3.08,83,73
7669,3.75,110,87
7682,2.84,95,72
7683,3.17,98,81
7685,4.83,101,131
7693,1.63,38,15
7696,3.27,108,107
7698,2.8,74,48
7704,2.61,84,70
7705,2.0,73,42
7716,3.48,111,120
7717,3.8,90,78
7720,2.76,123,88
7721,2.33,57,32
7727,3.75,97,105
7744,2.21,43,15
7745,1.98,57,34
7752,2.62,90,40
7753,3.45,83,80
7758,4.47,88,94
7759,2.62,81,62
7760,7.16,90,171
7768,2.99,125,93
7769,4.36,118,130
7774,2.95,88,76
7780,3.67,118,112
7781,3.24,94,75
7783,1.97,36,18
7784,3.41,111,101
7785,2.06,17,9
7786,2.35,81,35
7792,2.95,75,35
7793,3.86,113,121
7798,2.3,50,32
7799,3.17,42,34
7806,2.84,91,52
7807,2.52,80,57
7810,3.64,86,39
7814,1.81,63,22
7815,3.35,86,80
7816,2.68,37,23
7817,3.86,96,91
7818,2.45,67,37
7819,4.3,90,92
7820,1.72,58,29
7836,3.28,92,86
7837,2.47,62,31
7851,2.0,1,0
7858,2.68,84,51
7859,5.79,14,8
7861,4.51,91,107
7867,3.03,86,85
7868,1.69,45,22
7869,1.74,57,26
7876,3.97,33,40
7879,3.43,83,69
7884,3.25,81,58
7885,3.35,110,71
7890,3.31,90,69
7891,2.16,63,35
7894,2.35,94,70
7895,2.2,15,11
7902,3.28,87,64
7903,2.39,102,46
7905,4.54,89,107
7917,3.3,81,68
7926,3.38,94,71
7927,3.31,88,79
7928,2.69,61,38
7929,3.22,86,68
7936,3.85,91,95
7937,6.64,121,208
7952,3.82,88,86
7953,4.23,81,84
7966,3.04,108,82
7970,4.23,115,109
7971,5.03,119,118
7989,2.38,85,57
7992,2.64,102,72
7993,3.12,75,49
7996,3.47,51,8
7997,3.49,99,74
8012,5.03,94,109
8013,3.61,83,70
8034,4.43,115,91
8035,2.13,69,30
8042,3.68,102,79
8043,3.26,108,91
8045,2.9,78,47
8046,3.5,109,114
8047,3.94,87,99
8068,2.04,70,25
8072,1.57,44,17
8073,2.73,83,56
8074,3.42,88,78
8075,4.02,88,80
8078,3.29,106,89
8079,4.3,93,119
8096,2.86,77,48
8113,3.1,21,16
8116,3.77,125,108
8126,3.04,91,63
8127,2.11,74,34
8133,1.32,41,15
8134,3.41,34,19
8135,2.78,78,58
8141,3.81,113,93
8145,2.34,95,57
8148,5.47,119,159
8149,1.99,73,39
8150,2.7,30,23
8151,3.23,120,102
8152,3.38,95,81
8153,1.86,80,36
8164,2.24,54,42
8165,4.57,7,7
8168,4.26,87,101
8169,3.13,106,67
8170,3.43,97,92
8186,2.63,80,52
8188,3.45,110,90
8189,3.35,82,63
8193,3.37,117,115
8194,3.93,85,95
8195,2.21,72,51
8198,2.36,89,59
8199,3.93,90,82
8202,3.49,85,75
8203,4.68,84,78
8210,2.25,55,35
8211,2.04,55,22
8212,2.63,57,28
8213,2.03,71,37
8216,5.11,120,154
8217,3.24,67,39
8220,3.76,86,75
8221,3.83,101,76
8224,3.62,112,109
8225,5.02,108,150
8226,4.71,90,90
8227,2.49,100,69
8228,3.5,98,88
8229,4.13,109,114
8230,3.81,114,85
8231,2.71,103,61
8235,1.76,75,41
8236,4.32,92,95
8237,3.88,102,105
8244,2.76,100,63
8245,2.21,19,14
8259,2.21,73,38
8264,4.06,99,79
8265,1.78,41,16
8280,4.11,108,112
8281,2.43,74,44
8292,4.56,87,97
8298,4.0,118,113
8303,5.61,90,138
8304,4.8,91,100
8305,4.71,113,136
8306,2.98,96,73
8312,3.93,118,115
8313,3.8,81,48
8318,1.81,67,32
8319,3.86,90,86
8320,4.28,109,89
8321,3.0,4,3
8324,1.72,36,9
8325,3.23,109,76
8335,1.71,31,20
8336,2.64,77,41
8338,3.85,68,50
8348,5.84,90,129
8349,5.79,108,182
8350,1.47,47,21
8357,1.72,53,17
8360,2.6,101,53
8361,2.32,81,44
8362,1.6,60,22
8363,2.28,65,20
8371,2.88,42,30
8372,2.94,83,66
8373,2.51,75,43
8375,2.7,83,52
8377,1.94,72,23
8381,2.79,82,44
8382,3.18,83,57
8383,3.29,95,89
8390,2.21,90,53
8391,3.77,61,64
8410,1.85,33,21
8416,3.88,88,79
8417,1.7,46,16
8420,2.52,82,64
8421,1.47,38,6
8431,2.25,4,7
8438,2.43,69,34
8440,2.6,94,72
8441,1.82,34,19
8443,2.08,52,29
8446,5.29,111,148
8447,4.83,94,123
8474,3.19,75,54
8475,4.53,118,128
8476,5.18,117,149
8477,2.1,78,50
8490,2.89,85,75
8491,3.75,81,77
8495,2.92,111,103
8505,4.5,105,92
8512,3.95,84,81
8516,2.05,60,30
8518,3.11,97,59
8519,1.79,61,15
8531,3.93,108,91
8540,2.95,95,62
8541,3.11,71,53
8545,3.05,96,50
8547,3.38,117,110
8552,1.15,33,6
8553,2.81,74,53
8556,2.38,8,3
8557,3.33,85,59
8563,2.4,77,44
8568,3.73,98,90
8576,2.86,90,93
8577,4.17,89,98
8578,4.36,110,105
8579,2.63,80,60
8585,2.5,74,37
8588,2.48,94,57
8589,3.4,77,53
8607,2.34,64,41
8608,2.35,40,20
8609,4.37,114,112
8610,3.57,49,40
8611,4.89,116,124
8612,1.57,7,8
8613,2.36,86,48
8616,2.49,96,56
8618,3.88,101,70
8619,3.08,86,55
8628,3.78,78,106
8629,3.59,79,48
8666,3.9,71,42
8668,3.6,121,119
8672,2.76,21,17
8673,2.29,82,38
8674,2.36,94,77
8675,1.0,4,2
8681,3.61,106,66
8694,4.22,103,77
8695,4.88,120,127
8701,2.71,77,40
8718,3.91,94,86
8720,3.15,75,49
8721,4.02,109,97
8724,1.96,76,43
8733,2.32,79,42
8734,3.44,87,73
8752,2.33,3,0
8753,4.12,129,130
8758,2.67,90,54
8762,3.96,92,94
8763,3.23,88,74
8764,2.96,91,61
8765,2.14,66,28
8768,4.34,107,128
8769,2.9,109,70
8780,4.54,110,102
8781,3.08,39,24
8785,3.44,63,25
8788,2.77,74,51
8789,1.94,71,41
8792,3.0,84,49
8793,2.38,42,16
8802,1.66,44,28
8808,4.04,107,71
8809,2.65,60,39
8814,1.46,46,13
8815,2.0,78,49
8818,1.45,33,8
8819,3.13,68,57
8820,2.5,105,55
8822,3.23,105,73
8823,2.62,100,68
8827,2.94,31,12
8832,2.16,92,60
8833,3.89,88,78
8834,4.63,115,140
8835,1.27,15,4
8846,4.26,107,120
8847,2.38,85,40
8861,2.34,50,38
8864,2.74,76,55
8865,3.36,25,16
8868,4.29,105,107
8869,2.46,81,57
8872,3.29,48,46
8873,3.06,52,28
8875,3.13,91,78
8880,2.88,85,50
8881,1.5,2,0
8886,1.33,3,0
8887,2.0,4,2
8890,3.14,93,71
8891,2.39,77,43
8898,2.91,76,44
8899,3.79,90,80
8906,3.82,103,91
8907,2.77,92,71
8929,2.58,66,49
8930,2.93,105,85
8947,2.21,82,46
8948,3.14,102,69
8949,3.89,114,96
8952,2.01,68,30
8953,2.6,75,43
8960,4.91,114,157
8961,3.1,79,58
8972,2.83,83,54
8974,4.27,88,84
8976,3.29,96,65
8980,3.08,77,47
8988,4.08,89,94
8992,2.66,102,75
8993,4.18,114,125
8994,2.39,18,17
8995,3.17,80,61
8996,6.87,87,126
8997,4.17,122,131
8999,3.95,123,152
9000,3.52,95,58
9001,2.47,30,18
9005,4.02,103,118
9010,2.32,82,45
9013,2.0,1,2
9016,3.56,59,44
9028,3.25,93,57
9029,2.17,76,46
9032,2.35,23,5
9033,3.4,115,67
9034,2.12,69,28
9035,2.25,71,45
9038,4.57,116,125
9044,3.1,83,68
9045,3.72,88,82
9048,1.0,1,1
9049,4.6,85,105
9050,2.04,98,69
9051,1.62,21,7
9062,2.7,10,6
9063,4.56,88,95
9065,2.65,106,58
9068,4.17,86,84
9072,2.54,57,38
9073,1.89,19,10
9075,4.32,94,98
9082,1.64,61,36
9098,4.09,119,142
9099,2.66,67,45
9103,3.69,88,79
9115,3.5,56,35
9116,4.89,88,111
9117,2.81,95,58
9118,3.61,95,89
9119,3.91,115,138
9120,2.28,90,59
9126,3.02,59,23
9127,4.03,104,86
9134,3.04,89,74
9135,2.5,90,75
9142,4.2,5,5
9174,3.6,105,109
9178,2.0,8,4
9184,2.5,64,35
9187,2.89,95,54
9188,2.8,89,75
9189,3.54,26,13
9196,2.03,97,61
9197,4.77,91,89
9198,4.23,120,130
9199,1.82,56,29
9200,3.11,115,64
9201,2.5,76,14
9206,2.22,32,24
9207,1.72,94,36
9214,2.13,40,24
9215,3.14,85,62
9220,1.86,58,22
9221,3.73,88,91
9230,1.63,16,9
9231,3.02,91,90
9234,4.42,86,108
9238,1.7,60,26
9239,3.27,111,109
9252,3.31,89,79
9253,3.32,111,95
9274,5.61,111,162
9275,3.89,88,102
9280,2.68,112,104
9290,2.11,83,34
9298,2.78,72,40
9299,3.62,86,83
9304,3.03,91,40
9314,1.96,79,40
9315,2.35,23,19
9316,2.76,74,50
9321,3.01,87,67
9322,3.71,95,88
9323,2.48,77,34
9327,2.95,77,59
9328,3.18,109,64
9329,4.53,120,158
9332,1.56,16,5
9333,3.5,60,48
9338,4.87,91,115
9348,2.83,87,65
9350,4.54,119,133
9351,4.17,87,102
9353,2.42,80,43
9362,2.34,92,49
9363,2.39,38,26
9368,8.1,121,255
9369,4.58,123,161
9376,1.75,55,14
9377,2.34,107,72
9378,5.47,83,116
9379,2.81,78,52
9386,3.33,103,92
9387,3.28,116,101
9388,2.19,97,58
9389,2.8,10,7
9397,5.19,115,141
9398,3.97,133,152
9399,2.97,88,54
9411,2.72,90,70
9418,2.02,64,25
9419,3.91,54,62
9426,4.76,86,99
9427,2.16,102,54
9428,3.11,109,71
9429,5.49,101,103
9436,2.28,57,27
9437,2.26,76,42
9444,2.06,68,33
9445,4.2,101,110
9450,5.26,114,140
9451,2.48,67,49
9465,2.74,99,60
9468,5.02,121,127
9469,3.23,111,67
9475,2.67,97,61
9487,1.81,83,45
9499,3.53,118,113
9503,2.77,79,51
9506,2.6,100,78
9507,3.41,100,102
9508,2.94,105,76
9509,3.57,118,105
9532,3.39,100,69
9533,3.33,124,99
9538,1.91,22,7
9539,2.97,107,63
9543,2.41,79,43
9552,1.85,67,15
9553,4.12,110,135
9556,2.41,86,52
9557,2.62,52,39
9575,3.25,87,51
9584,2.45,87,67
9585,1.96,72,28
9586,2.07,14,10
9587,2.65,80,46
9588,1.68,47,17
9589,3.58,104,77
9590,2.32,66,30
9591,2.57,83,48
9593,2.93,101,61
9604,1.64,39,22
9622,4.3,94,99
9624,2.68,25,12
9625,2.97,73,45
9638,4.78,120,138
9639,3.71,17,16
9642,1.93,81,44
9643,4.56,117,114
9644,1.11,9,4
9668,3.92,119,116
9669,2.6,78,41
9674,3.83,89,88
9675,2.85,86,50
9680,5.47,86,98
9686,3.05,113,93
9692,3.19,73,55
9693,3.76,25,17
9699,2.97,88,62
9711,2.66,116,89
9712,4.76,90,105
9713,3.37,108,56
9715,1.75,56,28
9720,4.53,87,87
9721,2.89,88,56
9736,1.5,28,3
9737,2.15,89,45
9742,3.03,78,77
9746,1.81,62,27
9747,3.45,82,61
9762,2.95,87,64
9763,5.21,80,120
9770,4.09,86,72
9771,3.87,87,92
9776,2.48,69,52
9777,2.29,73,37
9778,4.66,103,120
9781,3.01,81,57
9785,3.0,86,62
9786,4.53,117,121
9787,3.16,101,60
9795,3.52,107,78
9804,2.06,49,14
9805,2.88,80,56
9806,1.33,3,0
9822,3.26,115,106
9823,1.25,4,0
9830,3.37,104,83
9838,2.62,93,42
9839,2.48,73,59
9844,3.31,95,69
9845,2.93,81,60
9848,2.95,108,81
9849,3.54,91,83
9862,2.96,81,61
9863,1.58,43,11
9871,3.87,87,69
9873,5.22,99,50
9875,3.15,116,99
9878,2.63,82,52
9879,1.48,44,18
9880,1.79,24,15
9884,5.09,120,165
9886,2.63,68,39
9888,3.15,108,84
9889,4.36,87,89
9890,3.04,109,66
9891,3.83,83,51
9901,4.35,105,121
9911,1.88,26,13
9912,2.77,13,3
9916,2.03,69,45
9917,3.43,84,45
9918,4.71,114,137
9919,2.01,77,46
9926,4.41,86,89
9927,3.59,92,62
9928,2.79,85,58
9929,4.14,71,87
9932,3.46,76,61
9933,5.08,117,163
9935,3.84,116,116
9936,4.23,112,107
9937,2.97,92,64
9939,4.0,92,90
9940,2.08,36,17
9941,2.9,83,52
9943,4.13,110,100
9944,1.0,1,0
9945,3.19,112,80
9952,3.58,120,120
9953,2.3,82,28
9958,2.56,91,55
9966,1.9,41,23
9967,2.41,75,53
9968,1.29,7,1
9969,2.99,108,51
9976,3.51,71,69
9977,2.38,16,10
9983,4.36,81,75
9985,2.28,72,33
9991,2.64,77,72
9993,7.44,124,253
9994,2.51,100,67
9995,4.2,89,73
10001,2.69,101,53
10011,2.61,76,32
10020,3.6,105,87
10021,3.55,117,84
10032,3.26,98,69
10033,4.57,90,95
10040,2.6,103,62
10041,3.11,83,67
10044,3.11,125,108
10052,2.51,94,48
10072,2.74,92,40
10073,1.4,35,14
10075,3.39,85,60
10078,3.39,46,46
10079,2.96,46,39
10083,3.0,69,52
10098,3.02,44,32
10104,2.09,58,33
10105,2.77,102,64
10108,4.64,42,44
10109,2.22,79,36
10111,3.9,87,88
10119,4.0,88,87
10120,1.5,2,2
10121,3.41,70,60
10122,2.09,64,4
10123,2.07,45,22
10132,3.95,112,127
10133,2.58,91,55
10138,2.1,98,46
10139,4.15,121,148
10148,3.09,70,39
10149,2.71,91,72
10157,4.05,86,83
10158,4.5,118,104
10159,3.05,108,106
10162,3.25,122,84
10164,2.76,90,56
10178,5.17,109,131
10179,1.48,65,29
10180,4.19,113,114
10181,3.63,27,26
10187,2.53,91,67
10188,4.26,84,83
10194,2.43,70,31
10196,3.03,65,60
10197,1.46,37,12
10198,3.13,83,60
10199,2.86,102,64
10210,2.69,78,42
10211,4.28,105,110
10218,3.72,64,45
10219,2.68,69,23
10227,4.55,20,19
10236,3.1,107,89
10237,3.07,46,43
10240,3.85,84,83
10241,1.91,56,18
10242,4.19,115,119
10243,4.36,111,94
10246,3.33,90,72
10248,3.02,80,72
10252,2.38,102,55
10253,2.39,101,61
10256,2.69,71,47
10257,3.69,93,63
10260,1.97,70,37
10261,6.13,62,108
10262,3.55,95,94
10263,2.71,56,34
10272,4.27,85,83
10275,2.63,99,70
10289,2.67,9,5
10291,2.76,33,25
10294,2.35,85,47
10295,3.79,76,66
10297,1.17,6,2
10304,3.67,9,21
10305,4.3,99,130
10332,4.67,116,114
10333,3.4,105,103
10334,3.54,13,3
10335,2.61,64,24
10340,1.47,32,11
10341,1.87,106,52
10344,3.5,100,71
10345,2.87,86,57
10346,4.14,114,126
10347,2.11,73,37
10350,4.34,90,92
10351,5.03,118,104
10352,4.81,99,142
10353,4.95,92,115
10358,3.38,105,75
10366,4.7,89,107
10376,3.34,90,46
10377,1.54,37,10
10379,2.76,107,73
10381,3.88,113,93
10384,1.71,66,33
10385,4.35,20,23
10389,2.79,89,48
10390,2.11,79,31
10391,3.03,87,54
