31083,POS消费,地点12,文印中心,2014/09/01 01:05:12,0.7,61.47
31083,POS消费,地点75,食堂,2014/11/08 09:02:38,0.2,149.23
31083,POS消费,地点217,食堂,2014/11/08 12:02:36,10.0,136.23
31083,POS消费,地点1065,开水,2014/11/08 18:59:13,0.01,136.22
31083,POS消费,地点21,开水,2014/11/09 09:18:08,1.2,135.01
31083,POS消费,地点91,校车,2014/11/09 09:18:42,0.5,134.51
31083,POS消费,地点118,食堂,2014/11/09 09:19:31,8.0,126.51
31083,POS消费,地点21,开水,2014/11/09 11:52:31,9.0,117.51
31083,POS消费,地点238,食堂,2014/11/09 17:56:21,10.0,107.51
31083,POS消费,地点167,食堂,2014/11/10 06:56:42,1.8,105.71
31083,POS消费,地点144,食堂,2014/11/10 06:57:48,1.1,104.61
31083,POS消费,地点167,食堂,2014/11/10 07:08:04,0.8,103.81
31083,POS消费,地点820,食堂,2014/11/10 11:48:06,10.6,93.21
31083,POS消费,地点6,淋浴,2014/11/10 18:05:11,5.0,88.2
31083,POS消费,地点267,食堂,2014/11/10 18:06:03,5.0,83.2
31083,POS消费,地点70,食堂,2014/11/10 18:11:07,2.0,81.2
31083,POS消费,地点144,食堂,2014/11/11 07:04:23,1.1,78.29
31083,POS消费,地点2031,食堂,2014/11/11 07:45:52,1.8,79.39
31083,POS消费,地点248,超市,2014/11/11 11:55:53,10.6,67.68
31083,POS消费,地点1065,开水,2014/11/11 12:15:24,0.01,136.21
31083,POS消费,地点1065,开水,2014/11/11 13:51:10,0.01,93.2
31083,POS消费,地点1065,开水,2014/11/11 15:01:20,0.01,81.19
31083,POS消费,地点674,开水,2014/11/11 15:02:23,0.01,78.28
31083,POS消费,地点1551,食堂,2014/11/11 18:24:24,12.6,55.08
31083,POS消费,地点1551,食堂,2014/11/11 18:27:27,12.0,43.08
31083,POS消费,地点1551,食堂,2014/11/11 18:32:18,0.6,42.48
31083,POS消费,地点241,食堂,2014/11/12 07:02:19,1.8,40.68
31083,POS消费,地点144,食堂,2014/11/12 07:03:24,1.7,38.98
31083,POS消费,地点674,开水,2014/11/12 07:26:10,0.01,38.97
31083,POS消费,地点681,开水,2014/11/12 09:23:54,0.01,38.96
31083,POS消费,地点675,开水,2014/11/12 11:41:00,0.01,38.95
31083,POS消费,地点21,开水,2014/11/12 12:05:58,3.0,35.95
31083,POS消费,地点243,食堂,2014/11/12 12:06:33,6.0,29.95
31083,POS消费,地点243,食堂,2014/11/12 12:07:18,2.0,27.95
31083,卡挂失,,,2014/11/12 13:12:47,0.0,0.0
31083,卡片开户,,,2014/11/13 09:11:02,100.0,85.0
31083,POS消费,地点21,开水,2014/11/13 12:03:32,9.0,76.0
31083,POS消费,地点91,校车,2014/11/13 18:13:13,8.6,67.4
31083,POS消费,地点1065,开水,2014/11/14 03:35:52,0.01,67.39
31083,POS消费,地点527,食堂,2014/11/14 06:56:11,1.7,63.09
31083,POS消费,地点674,开水,2014/11/14 07:26:04,0.01,63.08
31083,POS消费,地点2117,食堂,2014/11/14 07:35:54,2.6,64.79
31083,POS消费,地点91,校车,2014/11/14 12:00:04,10.6,52.48
31083,POS消费,地点21,开水,2014/11/14 18:23:36,9.0,43.48
31083,POS消费,地点118,食堂,2014/11/14 18:28:06,12.0,31.48
31083,POS消费,地点787,开水,2014/11/14 19:38:42,0.01,31.47
31083,POS消费,地点1065,开水,2014/11/15 00:51:58,0.01,31.46
31083,POS消费,地点1065,开水,2014/11/15 01:26:48,0.01,31.45
31083,POS消费,地点1065,开水,2014/11/15 10:30:42,0.01,31.44
31083,POS消费,地点91,校车,2014/11/15 17:46:02,10.6,20.84
31083,POS消费,地点2004,淋浴,2014/11/15 23:28:51,0.1,20.73
31083,POS消费,地点2004,淋浴,2014/11/15 23:30:26,2.1,18.63
31083,POS消费,地点1065,开水,2014/11/15 23:31:19,0.01,20.83
31083,POS消费,地点118,食堂,2014/11/16 09:57:25,11.5,7.13
31083,卡片销户,,,2014/11/16 13:27:10,7.13,0.0
31083,卡补办,,,2014/11/16 13:27:58,22.13,35.08
31083,更新卡信息,,,2014/11/16 13:28:38,0.0,0.0
31083,卡充值,,,2014/11/16 13:31:03,200.0,235.08
31083,POS消费,地点21,开水,2014/11/16 17:29:54,4.6,230.48
31083,POS消费,地点21,开水,2014/11/16 17:30:38,4.0,226.48
31083,POS消费,地点1065,开水,2014/11/16 23:52:40,0.01,226.47
31083,POS消费,地点241,食堂,2014/11/17 06:56:13,2.8,223.67
31083,POS消费,地点144,食堂,2014/11/17 06:57:25,1.9,221.77
31083,POS消费,地点787,开水,2014/11/17 08:19:57,0.01,221.76
31083,POS消费,地点272,食堂,2014/11/17 11:54:02,10.0,211.76
31083,POS消费,地点272,食堂,2014/11/17 17:58:18,9.0,202.76
31083,POS消费,地点1036,食堂,2014/11/17 17:59:14,2.0,200.76
31083,POS消费,地点1065,开水,2014/11/17 23:27:59,0.01,200.75
31083,POS消费,地点144,食堂,2014/11/18 06:59:23,1.9,197.25
31083,POS消费,地点674,开水,2014/11/18 07:25:06,0.01,197.24
31083,POS消费,地点2031,食堂,2014/11/18 07:42:08,1.6,199.15
31083,POS消费,地点232,食堂,2014/11/18 11:42:23,12.5,184.74
31083,POS消费,地点1065,开水,2014/11/18 15:23:49,0.01,184.73
31083,POS消费,地点1065,开水,2014/11/19 00:29:40,0.01,184.72
31083,POS消费,地点144,食堂,2014/11/19 07:03:52,1.9,182.02
31083,POS消费,地点266,食堂,2014/11/19 07:11:05,0.8,183.92
31083,POS消费,地点680,开水,2014/11/19 08:12:27,0.01,182.01
31083,POS消费,地点1036,食堂,2014/11/19 11:50:07,1.0,172.01
31083,POS消费,地点277,食堂,2014/11/19 11:50:34,1.0,171.01
31083,POS消费,地点21,开水,2014/11/19 11:57:12,9.0,173.01
31083,POS消费,地点1551,食堂,2014/11/19 18:00:20,0.4,160.61
31083,POS消费,地点238,食堂,2014/11/19 18:04:20,10.0,161.01
31083,POS消费,地点1065,开水,2014/11/19 23:05:13,0.01,160.6
31083,POS消费,地点75,食堂,2014/11/20 08:22:41,0.7,158.1
31083,POS消费,地点75,食堂,2014/11/20 08:26:04,0.8,157.3
31083,POS消费,地点2031,食堂,2014/11/20 08:58:20,1.8,158.8
31083,POS消费,地点193,食堂,2014/11/20 11:51:37,10.0,147.3
31083,POS消费,地点1551,食堂,2014/11/20 11:53:05,0.4,146.9
31083,POS消费,地点219,超市,2014/11/20 15:38:41,4.0,142.9
31083,POS消费,地点1065,开水,2014/11/20 22:30:53,0.01,142.89
31083,POS消费,地点144,食堂,2014/11/21 07:04:24,1.9,139.19
31083,POS消费,地点2031,食堂,2014/11/21 07:47:54,1.8,141.09
31083,POS消费,地点683,开水,2014/11/21 08:14:30,0.01,139.18
31083,POS消费,地点277,食堂,2014/11/21 12:02:37,3.2,125.98
31083,POS消费,地点217,食堂,2014/11/21 12:03:55,10.0,129.18
31083,POS消费,地点1551,食堂,2014/11/21 12:08:18,0.4,125.58
31083,POS消费,地点1065,开水,2014/11/21 23:34:13,0.01,125.57
31083,POS消费,地点21,开水,2014/11/22 08:51:27,2.8,122.77
31083,POS消费,地点91,校车,2014/11/22 08:51:55,0.7,122.07
31083,POS消费,地点674,开水,2014/11/22 09:12:44,0.01,122.06
31083,POS消费,地点674,开水,2014/11/22 09:13:52,0.01,122.05
31083,POS消费,地点232,食堂,2014/11/22 11:43:47,10.3,111.75
31083,POS消费,地点1551,食堂,2014/11/22 17:40:52,0.4,101.35
31083,POS消费,地点238,食堂,2014/11/22 17:50:49,10.0,101.75
31083,POS消费,地点1065,开水,2014/11/23 00:38:24,0.01,101.34
31083,POS消费,地点941,淋浴,2014/11/23 10:33:59,0.1,101.24
31083,POS消费,地点2004,淋浴,2014/11/23 10:34:45,2.4,98.84
31083,POS消费,地点1551,食堂,2014/11/23 17:25:01,18.0,80.84
31083,POS消费,地点75,食堂,2014/11/24 07:05:26,1.3,71.44
31083,POS消费,地点75,食堂,2014/11/24 07:05:30,0.6,70.84
31083,POS消费,地点2031,食堂,2014/11/24 07:41:54,1.8,79.04
31083,POS消费,地点2031,食堂,2014/11/24 07:42:10,6.3,72.74
31083,POS消费,地点789,开水,2014/11/24 08:19:20,0.01,70.83
31083,POS消费,地点217,食堂,2014/11/24 12:03:29,10.0,60.83
31083,POS消费,地点841,食堂,2014/11/24 12:22:33,1.8,59.03
31083,POS消费,地点1065,开水,2014/11/24 23:40:53,0.01,59.02
31083,POS消费,地点75,食堂,2014/11/25 07:09:28,1.9,54.12
31083,POS消费,地点2043,食堂,2014/11/25 07:42:10,3.0,56.02
31083,POS消费,地点190,超市,2014/11/25 10:21:09,26.0,28.12
31083,POS消费,地点1065,开水,2014/11/25 16:51:01,0.01,28.11
31083,POS消费,地点91,校车,2014/11/25 17:50:34,10.6,17.51
31083,POS消费,地点1065,开水,2014/11/26 00:23:16,0.01,17.5
31083,POS消费,地点144,食堂,2014/11/26 07:01:55,0.7,12.0
31083,POS消费,地点674,开水,2014/11/26 07:26:18,0.01,11.99
31083,POS消费,地点2031,食堂,2014/11/26 07:46:11,4.8,12.7
31083,POS消费,地点193,食堂,2014/11/26 11:51:02,5.0,6.99
31083,POS消费,地点193,食堂,2014/11/26 11:51:08,5.0,1.99
31083,POS消费,地点905,开水,2014/11/26 16:22:51,0.01,1.98
31083,POS消费,地点1065,开水,2014/11/26 23:59:52,0.01,1.97
31083,卡充值,,,2014/11/27 08:21:20,100.0,101.97
31083,POS消费,地点21,开水,2014/11/27 08:23:31,4.7,97.27
31083,POS消费,地点1065,开水,2014/11/27 09:47:52,0.01,97.26
31083,POS消费,地点527,食堂,2014/11/28 06:57:50,1.9,92.76
31083,POS消费,地点2031,食堂,2014/11/28 07:44:21,2.6,94.66
31083,POS消费,地点272,食堂,2014/11/28 12:00:12,10.0,82.76
31083,POS消费,地点277,食堂,2014/11/28 12:02:26,3.0,79.76
31083,POS消费,地点275,食堂,2014/11/28 18:05:40,10.0,69.76
31083,POS消费,地点258,食堂,2014/11/28 18:12:55,3.2,66.56
31083,POS消费,地点1065,开水,2014/11/29 00:31:00,0.01,66.55
31083,POS消费,地点1155,食堂,2014/11/29 09:59:14,5.0,61.55
31083,POS消费,地点1155,食堂,2014/11/29 10:01:08,2.5,59.05
31083,POS消费,地点295,校车,2014/11/29 10:13:45,4.0,55.05
31083,POS消费,地点1065,开水,2014/12/01 00:17:38,0.01,55.04
31083,POS消费,地点787,开水,2014/12/01 08:22:16,0.01,55.03
31083,POS消费,地点1036,食堂,2014/12/01 18:09:21,2.0,43.03
31083,POS消费,地点217,食堂,2014/12/01 18:11:56,10.0,45.03
31083,POS消费,地点1065,开水,2014/12/02 00:34:29,0.01,43.02
31083,POS消费,地点144,食堂,2014/12/02 06:59:18,1.9,38.52
31083,POS消费,地点676,开水,2014/12/02 07:26:09,0.01,38.51
31083,POS消费,地点2031,食堂,2014/12/02 07:44:51,2.6,40.42
31083,POS消费,地点272,食堂,2014/12/02 11:41:55,12.0,26.51
31083,POS消费,地点277,食堂,2014/12/02 11:43:10,2.0,24.51
31083,POS消费,地点1065,开水,2014/12/03 00:21:55,0.01,24.5
31083,POS消费,地点144,食堂,2014/12/03 07:02:22,1.9,20.0
31083,POS消费,地点2043,食堂,2014/12/03 07:43:00,2.6,21.9
31083,POS消费,地点673,开水,2014/12/03 08:13:43,0.01,19.99
31083,POS消费,地点277,食堂,2014/12/03 11:53:00,2.0,7.99
31083,POS消费,地点217,食堂,2014/12/03 11:55:58,10.0,9.99
31083,POS消费,地点1065,开水,2014/12/04 02:08:40,0.01,7.98
31083,POS消费,地点21,开水,2014/12/04 08:16:22,2.6,5.38
31083,POS消费,地点248,超市,2014/12/04 08:18:20,0.7,4.68
31083,卡充值,,,2014/12/04 08:44:00,200.0,204.68
31083,POS消费,地点21,开水,2014/12/04 11:57:23,9.6,195.08
31083,POS消费,地点21,开水,2014/12/04 12:07:39,1.8,193.28
31083,POS消费,地点219,超市,2014/12/04 15:44:33,4.0,189.28
31083,POS消费,地点232,食堂,2014/12/04 17:19:08,10.6,178.68
31083,POS消费,地点232,食堂,2014/12/04 17:19:26,1.5,177.18
31083,POS消费,地点144,食堂,2014/12/05 07:02:37,1.9,172.68
31083,POS消费,地点2043,食堂,2014/12/05 07:44:20,2.6,174.58
31083,POS消费,地点683,开水,2014/12/05 08:15:34,0.01,172.67
31083,POS消费,地点250,食堂,2014/12/05 11:58:38,12.0,160.67
31083,POS消费,地点1065,开水,2014/12/05 17:54:24,0.01,160.66
31083,POS消费,地点1065,开水,2014/12/06 00:30:59,0.01,160.65
31083,POS消费,地点238,食堂,2014/12/06 12:13:34,10.0,150.65
31083,POS消费,地点280,食堂,2014/12/06 12:14:42,9.6,141.05
31083,POS消费,地点258,食堂,2014/12/06 12:36:33,3.0,138.05
31083,POS消费,地点2003,淋浴,2014/12/06 23:05:18,2.2,135.85
31083,POS消费,地点21,开水,2014/12/07 08:13:37,4.4,131.45
31083,POS消费,地点91,校车,2014/12/07 08:14:01,0.7,130.75
31083,POS消费,地点243,食堂,2014/12/07 12:25:14,3.0,127.75
31083,POS消费,地点91,校车,2014/12/07 12:40:52,19.4,108.35
31083,POS消费,地点527,食堂,2014/12/08 06:52:38,1.9,103.85
31083,POS消费,地点279,食堂,2014/12/08 06:53:28,5.3,98.55
31083,POS消费,地点676,开水,2014/12/08 07:21:29,0.01,98.54
31083,POS消费,地点2043,食堂,2014/12/08 07:36:39,2.6,105.75
31083,POS消费,地点21,开水,2014/12/08 12:30:09,12.0,86.54
31083,POS消费,地点527,食堂,2014/12/09 06:55:30,1.9,82.04
31083,POS消费,地点674,开水,2014/12/09 07:23:48,0.01,82.03
31083,POS消费,地点2117,食堂,2014/12/09 07:39:43,2.6,83.94
31083,POS消费,地点1551,食堂,2014/12/09 12:10:30,0.6,71.43
31083,POS消费,地点281,超市,2014/12/09 12:17:14,10.0,72.03
31083,POS消费,地点21,开水,2014/12/09 18:41:49,9.0,62.43
31083,POS消费,地点1065,开水,2014/12/10 00:15:20,0.01,62.42
31083,POS消费,地点167,食堂,2014/12/10 07:01:56,2.83,59.59
31083,POS消费,地点840,食堂,2014/12/10 08:15:44,3.0,56.59
31083,POS消费,地点247,食堂,2014/12/10 11:53:24,8.0,48.59
31083,POS消费,地点258,食堂,2014/12/10 11:58:41,3.0,45.59
31083,POS消费,地点1065,开水,2014/12/11 00:21:58,0.01,45.58
31083,POS消费,地点6,淋浴,2014/12/11 07:14:29,2.3,43.28
31083,POS消费,地点91,校车,2014/12/11 07:57:25,3.0,40.28
31083,POS消费,地点219,超市,2014/12/11 15:07:35,3.0,37.28
31083,POS消费,地点238,食堂,2014/12/11 17:45:47,10.0,27.28
31083,POS消费,地点1065,开水,2014/12/12 00:50:27,0.01,25.47
31083,POS消费,地点244,食堂,2014/12/12 07:04:02,3.4,22.07
31083,POS消费,地点144,食堂,2014/12/12 07:08:58,0.2,21.17
31083,POS消费,地点75,食堂,2014/12/12 07:14:38,0.7,21.37
31083,POS消费,地点683,开水,2014/12/12 08:15:34,0.02,21.15
31083,POS消费,地点901,校车,2014/12/13 16:54:19,4.0,17.15
31083,POS消费,地点1065,开水,2014/12/13 23:00:11,0.01,17.14
31083,POS消费,地点21,开水,2014/12/14 07:58:34,3.1,14.03
31083,POS消费,地点21,开水,2014/12/14 07:58:59,2.0,12.03
31083,POS消费,地点91,校车,2014/12/14 07:59:09,0.7,11.33
31083,POS消费,地点1065,开水,2014/12/14 08:26:04,0.01,17.13
31083,POS消费,地点306,食堂,2014/12/14 19:47:47,5.5,5.83
31083,POS消费,地点2003,淋浴,2014/12/14 21:56:51,0.3,5.43
31083,POS消费,地点909,淋浴,2014/12/14 21:56:54,0.1,5.73
31083,POS消费,地点941,淋浴,2014/12/14 21:59:49,0.1,5.33
31083,POS消费,地点2004,淋浴,2014/12/14 22:00:07,2.0,3.33
31083,POS消费,地点1065,开水,2014/12/15 20:12:53,0.01,3.32
31083,POS消费,地点1065,开水,2014/12/16 04:21:27,0.01,3.31
31083,POS消费,地点1065,开水,2014/12/16 04:29:27,0.01,3.3
31083,卡充值,,,2014/12/16 10:14:35,200.0,203.3
31083,POS消费,地点21,开水,2014/12/16 10:14:58,1.8,201.5
31083,POS消费,地点1065,开水,2014/12/16 22:58:44,0.01,201.49
31083,POS消费,地点167,食堂,2014/12/17 07:04:25,5.5,195.99
31083,POS消费,地点144,食堂,2014/12/17 07:05:25,1.9,194.09
31083,POS消费,地点680,开水,2014/12/17 08:17:48,0.01,194.08
31083,POS消费,地点1499,开水,2014/12/17 23:46:01,0.01,194.06
31083,POS消费,地点91,校车,2014/12/18 07:13:48,2.3,191.76
31083,POS消费,地点21,开水,2014/12/18 07:56:28,0.7,186.66
31083,POS消费,地点1985,食堂,2014/12/18 11:47:16,5.5,169.16
31083,POS消费,地点250,食堂,2014/12/18 11:53:15,12.0,174.66
31083,POS消费,地点219,超市,2014/12/18 14:38:19,4.0,165.16
31083,POS消费,地点2005,淋浴,2014/12/18 15:49:18,1.9,163.26
31083,POS消费,地点1499,开水,2014/12/18 20:52:06,0.01,163.25
31083,POS消费,地点1352,开水,2014/12/19 00:03:10,0.06,163.19
31083,POS消费,地点144,食堂,2014/12/19 08:06:06,2.3,157.66
31083,POS消费,地点2031,食堂,2014/12/19 08:54:43,3.23,159.96
31083,POS消费,地点683,开水,2014/12/19 10:08:18,0.01,157.65
31083,POS消费,地点238,食堂,2014/12/19 12:13:44,10.0,147.65
31083,POS消费,地点841,食堂,2014/12/19 12:24:22,1.8,145.85
31083,POS消费,地点996,图书馆,2014/12/19 14:33:20,3.0,142.85
31083,POS消费,地点190,超市,2014/12/19 21:59:25,12.0,130.85
31083,POS消费,地点1499,开水,2014/12/20 00:00:01,0.01,130.84
31083,POS消费,地点279,食堂,2014/12/20 08:00:34,4.03,126.81
31083,POS消费,地点144,食堂,2014/12/20 08:04:34,1.5,125.31
31083,POS消费,地点836,开水,2014/12/20 08:43:36,0.01,125.3
31083,POS消费,地点1542,校车,2014/12/20 15:55:13,4.0,121.3
31083,POS消费,地点187,校车,2014/12/21 16:27:39,4.0,117.3
31083,POS消费,地点232,食堂,2014/12/21 18:03:44,10.0,107.3
31083,POS消费,地点1499,开水,2014/12/22 00:10:36,0.01,107.29
31083,POS消费,地点21,开水,2014/12/22 08:04:13,3.6,103.69
31083,POS消费,地点21,开水,2014/12/22 08:04:39,1.9,101.79
31083,POS消费,地点787,开水,2014/12/22 08:24:40,0.01,101.78
31083,POS消费,地点91,校车,2014/12/22 12:03:11,8.1,93.68
31083,POS消费,地点21,开水,2014/12/22 12:04:25,1.8,91.88
31083,POS消费,地点1499,开水,2014/12/23 00:06:38,0.01,91.87
31083,POS消费,地点91,校车,2014/12/23 08:14:11,5.8,86.07
31083,POS消费,地点91,校车,2014/12/23 08:22:22,0.8,85.27
31083,POS消费,地点277,食堂,2014/12/23 12:01:29,2.0,73.27
31083,POS消费,地点238,食堂,2014/12/23 12:09:38,10.0,75.27
31083,POS消费,地点841,食堂,2014/12/23 12:27:10,3.0,70.27
31083,POS消费,地点232,食堂,2014/12/24 08:05:37,3.7,66.57
31083,POS消费,地点248,超市,2014/12/24 08:06:15,0.7,65.87
31083,POS消费,地点673,开水,2014/12/24 08:51:27,0.01,65.86
31083,POS消费,地点1499,开水,2014/12/24 23:34:36,0.01,65.85
31083,POS消费,地点91,校车,2014/12/25 08:15:06,3.6,62.25
31083,POS消费,地点248,超市,2014/12/25 08:15:42,1.3,60.95
31083,POS消费,地点21,开水,2014/12/25 08:16:16,0.4,60.55
31083,POS消费,地点258,食堂,2014/12/25 17:50:34,2.0,48.55
31083,POS消费,地点238,食堂,2014/12/25 17:53:30,10.0,50.55
31083,POS消费,地点1499,开水,2014/12/25 23:30:31,0.01,48.54
31083,POS消费,地点91,校车,2014/12/26 08:08:16,5.0,43.54
31083,POS消费,地点248,超市,2014/12/26 08:08:57,0.7,42.84
31083,POS消费,地点1499,开水,2014/12/27 00:22:17,0.01,42.83
31083,POS消费,地点1155,食堂,2014/12/27 10:04:21,8.7,34.13
31083,POS消费,地点526,食堂,2014/12/27 10:07:17,8.0,26.13
31083,POS消费,地点21,开水,2014/12/27 17:51:30,8.6,17.53
31083,POS消费,地点1499,开水,2014/12/28 00:39:55,0.01,17.52
31083,POS消费,地点21,开水,2014/12/28 08:52:51,0.7,13.22
31083,POS消费,地点21,开水,2014/12/28 08:54:14,1.3,11.92
31083,POS消费,地点272,食堂,2014/12/28 12:10:33,10.0,1.92
31083,卡充值,,,2014/12/28 12:32:20,200.0,201.92
31083,POS消费,地点272,食堂,2014/12/28 18:05:44,13.0,188.92
31083,POS消费,地点238,食堂,2014/12/28 18:07:45,5.0,183.92
31083,POS消费,地点258,食堂,2014/12/28 18:25:49,3.2,180.72
31083,POS消费,地点6,淋浴,2014/12/29 08:01:43,3.0,177.72
31083,POS消费,地点21,开水,2014/12/29 08:07:53,2.43,175.29
31083,POS消费,地点2004,淋浴,2014/12/29 22:33:49,0.1,175.19
31083,POS消费,地点909,淋浴,2014/12/29 22:34:27,0.1,174.99
31083,POS消费,地点2003,淋浴,2014/12/29 22:34:32,0.1,175.09
31083,POS消费,地点2005,淋浴,2014/12/29 22:53:25,1.9,173.09
31083,POS消费,地点91,校车,2014/12/30 08:03:57,3.0,170.09
31083,POS消费,地点21,开水,2014/12/30 08:05:12,1.3,168.79
31083,POS消费,地点238,食堂,2014/12/30 11:41:56,10.0,158.79
31083,POS消费,地点277,食堂,2014/12/30 11:42:52,3.0,155.79
31083,POS消费,地点2202,开水,2014/12/30 12:25:28,0.01,194.07
31083,POS消费,地点91,校车,2014/12/31 08:17:17,5.43,150.36
31083,POS消费,地点680,开水,2014/12/31 08:29:24,0.01,150.35
31083,POS消费,地点217,食堂,2014/12/31 12:27:12,10.0,140.35
31083,POS消费,地点277,食堂,2014/12/31 12:27:51,4.0,136.35
31083,POS消费,地点1155,食堂,2014/12/31 21:12:59,6.5,129.85
31083,POS消费,地点1478,校车,2015/01/01 14:36:12,4.0,125.85
31083,POS消费,地点224,校车,2015/01/03 16:38:27,4.0,121.85
31083,POS消费,地点91,校车,2015/01/04 08:17:32,3.0,118.85
31083,POS消费,地点91,校车,2015/01/04 08:18:25,1.4,117.45
31083,POS消费,地点683,开水,2015/01/04 10:18:45,0.01,117.44
31083,POS消费,地点91,校车,2015/01/04 17:30:50,4.6,112.84
31083,POS消费,地点21,开水,2015/01/04 17:31:13,4.0,108.84
31083,POS消费,地点232,食堂,2015/01/05 08:59:35,3.0,105.84
31083,POS消费,地点21,开水,2015/01/05 09:00:12,0.6,105.24
31083,POS消费,地点91,校车,2015/01/05 09:05:12,0.8,104.44
31083,POS消费,地点238,食堂,2015/01/05 12:20:43,10.0,94.44
31083,POS消费,地点217,食堂,2015/01/05 18:09:38,10.0,84.44
31083,POS消费,地点277,食堂,2015/01/05 18:10:04,3.0,81.44
31083,POS消费,地点1065,开水,2015/01/05 23:41:00,0.01,81.43
31083,POS消费,地点91,校车,2015/01/06 08:33:41,3.6,77.83
31083,POS消费,地点91,校车,2015/01/06 08:34:02,0.8,77.03
31083,POS消费,地点217,食堂,2015/01/06 12:13:09,10.0,67.03
31083,POS消费,地点1065,开水,2015/01/06 23:43:04,0.01,67.02
31083,POS消费,地点91,校车,2015/01/07 08:21:58,3.0,64.02
31083,POS消费,地点91,校车,2015/01/07 08:22:07,3.0,61.02
31083,POS消费,地点272,食堂,2015/01/07 11:36:45,10.0,51.02
31083,POS消费,地点281,超市,2015/01/07 18:11:43,10.0,41.02
31083,POS消费,地点1551,食堂,2015/01/07 18:15:14,0.6,40.42
31083,POS消费,地点1065,开水,2015/01/07 23:43:10,0.01,40.41
31083,POS消费,地点91,校车,2015/01/08 08:37:09,5.8,34.61
31083,POS消费,地点272,食堂,2015/01/08 12:47:05,9.0,25.61
31083,POS消费,地点238,食堂,2015/01/08 17:47:12,10.0,15.61
31083,POS消费,地点277,食堂,2015/01/08 17:48:03,2.22,13.39
31083,POS消费,地点834,开水,2015/01/08 18:41:07,0.01,13.38
31083,POS消费,地点1065,开水,2015/01/09 00:27:41,0.01,13.37
31083,POS消费,地点91,校车,2015/01/09 09:07:17,3.5,9.87
31083,POS消费,地点21,开水,2015/01/09 09:07:58,0.7,9.17
31083,POS消费,地点1065,开水,2015/01/09 23:55:52,0.01,9.16
31083,POS消费,地点21,开水,2015/01/10 08:33:08,2.6,6.56
31083,POS消费,地点91,校车,2015/01/10 08:33:47,1.9,4.66
31083,POS消费,地点91,校车,2015/01/10 08:33:56,1.9,2.76
31083,卡充值,,,2015/01/10 11:41:26,100.0,102.76
31083,POS消费,地点272,食堂,2015/01/10 11:45:11,9.0,93.76
31083,POS消费,地点258,食堂,2015/01/10 12:00:29,3.2,90.56
31083,POS消费,地点1065,开水,2015/01/11 00:09:40,0.01,90.55
31083,POS消费,地点21,开水,2015/01/11 08:44:29,3.5,87.05
31083,POS消费,地点91,校车,2015/01/11 08:44:37,0.7,86.35
31083,POS消费,地点834,开水,2015/01/11 09:08:00,0.01,86.34
31083,POS消费,地点2052,淋浴,2015/01/11 15:17:18,2.6,83.74
31083,POS消费,地点1155,食堂,2015/01/12 09:40:49,8.0,75.74
31083,POS消费,地点114,食堂,2015/01/12 12:19:11,10.0,65.74
31083,POS消费,地点1551,食堂,2015/01/12 12:23:30,0.6,65.14
31083,POS消费,地点1065,开水,2015/01/13 01:00:22,0.01,65.13
31083,POS消费,地点91,校车,2015/01/13 08:49:35,4.6,60.53
31083,POS消费,地点21,开水,2015/01/13 08:53:07,0.8,59.73
31083,POS消费,地点83,食堂,2015/01/13 12:24:20,9.5,50.23
31083,POS消费,地点288,校车,2015/01/13 12:35:35,4.0,46.23
31083,POS消费,地点1065,开水,2015/01/14 23:57:56,0.01,46.22
31083,POS消费,地点91,校车,2015/01/15 08:58:00,3.8,42.42
31083,POS消费,地点217,食堂,2015/01/15 17:57:40,10.0,32.42
31083,POS消费,地点1036,食堂,2015/01/15 17:57:59,2.0,30.42
31083,POS消费,地点1065,开水,2015/01/16 00:05:40,0.01,30.41
31083,POS消费,地点21,开水,2015/01/16 08:39:14,3.0,27.41
31083,POS消费,地点21,开水,2015/01/16 08:40:16,1.7,25.71
31083,POS消费,地点920,校车,2015/01/16 10:21:22,4.0,21.71
31083,POS消费,地点21,开水,2015/01/21 12:26:52,8.6,13.11
31083,POS消费,地点1491,校车,2015/03/01 14:50:40,4.0,5.1
31083,POS消费,地点676,开水,2015/03/02 07:25:53,0.01,5.04
31083,卡挂失,,,2015/03/02 13:00:37,0.0,0.0
31083,卡片开户,,,2015/03/02 13:02:24,215.0,200.0
31083,POS消费,地点21,开水,2015/03/02 17:44:57,3.0,197.0
31083,POS消费,地点238,食堂,2015/03/02 17:47:51,10.0,187.0
31083,POS消费,地点6,淋浴,2015/03/03 07:03:22,3.0,183.93
31083,POS消费,地点21,开水,2015/03/03 07:04:29,2.1,181.83
31083,POS消费,地点676,开水,2015/03/03 07:22:59,0.01,181.82
31083,卡挂失,,,2015/03/03 12:28:31,0.0,0.0
31083,卡片开户,,,2015/03/03 12:54:37,100.0,85.0
31083,更新卡信息,,,2015/03/03 12:55:03,0.0,0.0
31083,POS消费,地点21,开水,2015/03/03 18:17:39,8.6,76.4
31083,POS消费,地点6,淋浴,2015/03/04 07:00:16,3.0,73.4
31083,POS消费,地点21,开水,2015/03/04 07:02:14,2.7,70.7
31083,POS消费,地点674,开水,2015/03/04 07:25:11,0.01,70.69
31083,POS消费,地点21,开水,2015/03/04 17:31:08,5.6,65.09
31083,POS消费,地点21,开水,2015/03/04 17:31:22,4.0,61.09
31083,POS消费,地点91,校车,2015/03/05 07:20:07,7.0,54.09
