732,POS消费,地点78,其他,2013/09/01 07:01:42,0.4,184.13
732,POS消费,地点820,食堂,2013/11/20 11:45:14,5.6,148.76
732,POS消费,地点195,超市,2013/11/20 15:00:20,17.4,131.36
732,POS消费,地点821,食堂,2013/11/20 17:40:20,5.6,125.76
732,POS消费,地点202,开水,2013/11/20 23:11:08,0.01,125.75
732,POS消费,地点91,校车,2013/11/21 11:56:06,4.6,121.15
732,POS消费,地点257,食堂,2013/11/21 12:11:11,1.8,119.35
732,POS消费,地点241,食堂,2013/11/21 17:08:24,4.6,114.75
732,POS消费,地点202,开水,2013/11/21 22:45:05,0.01,114.74
732,POS消费,地点21,开水,2013/11/22 08:05:46,2.0,112.74
732,POS消费,地点820,食堂,2013/11/22 11:48:39,5.6,107.14
732,POS消费,地点279,食堂,2013/11/22 17:54:28,5.6,101.54
732,POS消费,地点68,开水,2013/11/22 18:59:14,0.01,101.53
732,POS消费,地点845,淋浴,2013/11/22 22:07:18,0.4,101.13
732,POS消费,地点21,开水,2013/11/23 08:28:25,2.0,99.13
732,POS消费,地点21,开水,2013/11/23 11:30:27,4.1,95.03
732,POS消费,地点68,开水,2013/11/23 11:53:13,0.01,95.02
732,POS消费,地点241,食堂,2013/11/23 17:14:18,4.6,90.42
732,POS消费,地点68,开水,2013/11/24 10:39:19,0.01,90.41
732,POS消费,地点838,食堂,2013/11/24 11:18:09,4.5,85.91
732,POS消费,地点268,食堂,2013/11/24 17:04:38,4.6,81.31
732,POS消费,地点68,开水,2013/11/24 22:26:38,0.01,81.3
732,POS消费,地点21,开水,2013/11/25 08:01:24,2.0,79.3
732,POS消费,地点91,校车,2013/11/25 11:58:21,4.6,74.7
732,POS消费,地点279,食堂,2013/11/25 17:56:24,4.6,70.1
732,POS消费,地点167,食堂,2013/11/26 08:08:03,2.0,68.09
732,POS消费,地点68,开水,2013/11/26 09:25:19,0.01,70.09
732,POS消费,地点91,校车,2013/11/26 11:59:14,4.6,63.49
732,POS消费,地点68,开水,2013/11/26 14:02:53,0.01,63.48
732,POS消费,地点238,食堂,2013/11/26 18:45:49,10.0,53.48
732,POS消费,地点551,淋浴,2013/11/26 22:31:49,0.7,52.78
732,POS消费,地点21,开水,2013/11/27 08:13:26,2.0,50.78
732,POS消费,地点21,开水,2013/11/27 11:49:04,4.5,46.28
732,POS消费,地点252,食堂,2013/11/27 11:53:14,4.0,42.28
732,POS消费,地点68,开水,2013/11/27 12:11:30,0.01,42.27
732,POS消费,地点821,食堂,2013/11/27 18:00:41,5.6,36.67
732,POS消费,地点167,食堂,2013/11/28 08:10:17,2.0,34.67
732,POS消费,地点679,开水,2013/11/28 08:19:47,0.01,34.66
732,POS消费,地点91,校车,2013/11/28 11:58:37,4.6,30.06
732,POS消费,地点68,开水,2013/11/28 12:15:19,0.01,30.05
732,POS消费,地点279,食堂,2013/11/28 17:15:39,5.6,24.45
732,POS消费,地点202,开水,2013/11/28 22:30:03,0.01,24.44
732,POS消费,地点21,开水,2013/11/29 08:07:25,2.0,22.44
732,圈存转账,,,2013/11/29 08:18:06,200.0,222.44
732,POS消费,地点91,校车,2013/11/29 11:10:39,1.8,220.64
732,POS消费,地点257,食堂,2013/11/29 11:17:22,1.8,218.84
732,POS消费,地点202,开水,2013/11/29 11:39:46,0.01,218.83
732,POS消费,地点68,开水,2013/11/30 01:06:03,0.01,218.82
732,POS消费,地点268,食堂,2013/11/30 11:12:41,4.6,214.22
732,POS消费,地点167,食堂,2013/11/30 17:10:38,4.6,209.62
732,POS消费,地点845,淋浴,2013/11/30 22:04:22,0.6,209.02
732,POS消费,地点202,开水,2013/11/30 22:31:46,0.01,209.01
732,POS消费,地点244,食堂,2013/12/01 11:20:25,5.6,203.41
732,POS消费,地点268,食堂,2013/12/01 17:07:14,4.6,198.81
732,POS消费,地点68,开水,2013/12/01 22:41:03,0.01,198.8
732,POS消费,地点21,开水,2013/12/02 08:22:58,2.0,196.8
732,POS消费,地点820,食堂,2013/12/02 11:32:09,5.6,191.2
732,POS消费,地点68,开水,2013/12/02 11:50:53,0.01,191.19
732,POS消费,地点91,校车,2013/12/02 17:57:27,4.6,186.59
732,POS消费,地点68,开水,2013/12/02 22:42:57,0.01,186.58
732,POS消费,地点21,开水,2013/12/03 08:05:58,2.0,184.58
732,POS消费,地点91,校车,2013/12/03 11:55:07,4.6,179.98
732,POS消费,地点820,食堂,2013/12/03 17:24:42,5.6,174.38
732,POS消费,地点68,开水,2013/12/03 19:38:13,0.01,174.37
732,POS消费,地点21,开水,2013/12/04 08:05:56,2.0,172.37
732,POS消费,地点820,食堂,2013/12/04 11:50:49,6.1,166.27
732,POS消费,地点244,食堂,2013/12/04 17:55:22,4.6,161.67
732,POS消费,地点845,淋浴,2013/12/04 21:55:19,0.6,161.07
732,POS消费,地点21,开水,2013/12/05 08:06:42,2.0,159.07
732,POS消费,地点679,开水,2013/12/05 08:12:16,0.01,159.06
732,POS消费,地点821,食堂,2013/12/05 11:08:56,5.6,153.46
732,POS消费,地点257,食堂,2013/12/05 11:10:46,1.0,152.46
732,POS消费,地点68,开水,2013/12/05 12:32:18,0.01,152.45
732,POS消费,地点167,食堂,2013/12/05 17:18:55,3.6,148.85
732,POS消费,地点21,开水,2013/12/06 08:08:35,2.8,146.05
732,POS消费,地点831,开水,2013/12/06 09:58:01,0.01,146.04
732,POS消费,地点820,食堂,2013/12/06 11:45:48,5.6,140.44
732,POS消费,地点68,开水,2013/12/06 11:58:08,0.01,138.63
732,POS消费,地点257,食堂,2013/12/06 12:02:32,1.8,138.64
732,POS消费,地点268,食堂,2013/12/06 17:55:08,4.6,134.03
732,POS消费,地点244,食堂,2013/12/07 11:13:42,4.6,129.43
732,POS消费,地点279,食堂,2013/12/07 17:03:27,5.6,123.83
732,POS消费,地点68,开水,2013/12/08 01:51:13,0.01,123.82
732,POS消费,地点241,食堂,2013/12/08 11:06:25,4.6,119.22
732,POS消费,地点268,食堂,2013/12/08 17:18:46,4.6,114.62
732,POS消费,地点845,淋浴,2013/12/08 21:57:23,0.7,113.92
732,POS消费,地点21,开水,2013/12/09 08:16:40,2.0,111.92
732,POS消费,地点91,校车,2013/12/09 11:30:50,4.6,107.32
732,POS消费,地点820,食堂,2013/12/09 17:56:28,5.6,101.72
732,POS消费,地点68,开水,2013/12/09 22:45:00,0.01,101.71
732,POS消费,地点21,开水,2013/12/10 08:10:43,2.0,99.71
732,POS消费,地点91,校车,2013/12/10 11:58:13,4.6,95.11
732,POS消费,地点68,开水,2013/12/10 12:20:58,0.01,95.1
732,POS消费,地点91,校车,2013/12/10 17:41:25,2.3,88.2
732,POS消费,地点244,食堂,2013/12/10 17:42:02,4.6,90.5
732,POS消费,地点21,开水,2013/12/11 08:08:06,2.0,86.2
732,POS消费,地点820,食堂,2013/12/11 11:14:43,5.6,80.6
732,POS消费,地点244,食堂,2013/12/11 17:56:51,4.6,76.0
732,POS消费,地点68,开水,2013/12/11 18:24:03,0.01,75.99
732,POS消费,地点21,开水,2013/12/12 08:10:04,2.0,73.99
732,POS消费,地点91,校车,2013/12/12 11:09:54,4.6,69.39
732,POS消费,地点68,开水,2013/12/12 14:03:06,0.01,69.38
732,POS消费,地点91,校车,2013/12/12 17:00:41,5.6,63.78
732,POS消费,地点553,淋浴,2013/12/12 21:56:12,0.7,63.08
732,POS消费,地点167,食堂,2013/12/13 08:49:46,2.0,61.08
732,POS消费,地点91,校车,2013/12/13 11:13:02,4.66,56.42
732,POS消费,地点241,食堂,2013/12/13 18:01:46,4.6,51.82
732,POS消费,地点838,食堂,2013/12/14 11:05:20,4.5,47.32
732,POS消费,地点279,食堂,2013/12/14 17:34:20,5.6,41.72
732,POS消费,地点268,食堂,2013/12/15 11:12:07,4.6,37.12
732,POS消费,地点213,食堂,2013/12/15 11:41:51,1.5,35.62
732,POS消费,地点190,超市,2013/12/15 11:45:18,25.5,10.12
732,POS消费,地点268,食堂,2013/12/15 17:03:46,4.6,5.52
732,POS消费,地点68,开水,2013/12/15 22:11:51,0.01,5.51
732,POS消费,地点21,开水,2013/12/16 08:05:25,2.0,3.51
732,圈存转账,,,2013/12/16 08:15:38,200.0,203.51
732,POS消费,地点244,食堂,2013/12/16 11:13:29,4.6,198.91
732,POS消费,地点820,食堂,2013/12/16 17:57:20,5.6,193.31
732,POS消费,地点68,开水,2013/12/16 18:57:58,0.01,193.3
732,POS消费,地点845,淋浴,2013/12/16 21:57:03,0.7,192.6
732,POS消费,地点266,食堂,2013/12/17 08:14:58,2.0,190.6
732,POS消费,地点820,食堂,2013/12/17 11:54:10,5.6,185.0
732,POS消费,地点68,开水,2013/12/17 12:17:37,0.01,184.99
732,POS消费,地点821,食堂,2013/12/17 17:14:15,5.6,179.39
732,POS消费,地点68,开水,2013/12/17 22:10:33,0.01,179.38
732,POS消费,地点21,开水,2013/12/18 08:05:57,2.0,177.38
732,POS消费,地点838,食堂,2013/12/18 11:05:25,4.5,172.88
732,POS消费,地点244,食堂,2013/12/18 18:02:45,4.6,168.28
732,POS消费,地点68,开水,2013/12/18 22:22:06,0.01,168.27
732,POS消费,地点202,开水,2013/12/18 22:22:54,0.01,168.26
732,POS消费,地点21,开水,2013/12/19 08:12:27,2.0,166.26
732,POS消费,地点68,开水,2013/12/19 10:00:41,0.01,166.25
732,POS消费,地点244,食堂,2013/12/19 11:08:02,4.6,161.65
732,POS消费,地点268,食堂,2013/12/19 17:12:49,4.6,157.05
732,POS消费,地点68,开水,2013/12/19 22:50:47,0.01,157.04
732,POS消费,地点21,开水,2013/12/20 08:43:13,2.0,155.04
732,POS消费,地点167,食堂,2013/12/20 11:07:31,3.6,151.44
732,POS消费,地点268,食堂,2013/12/20 17:54:27,4.6,146.84
732,POS消费,地点551,淋浴,2013/12/20 21:52:42,0.8,146.04
732,POS消费,地点68,开水,2013/12/20 22:20:50,0.01,146.03
732,POS消费,地点838,食堂,2013/12/21 11:14:47,4.5,141.53
732,POS消费,地点241,食堂,2013/12/21 17:17:33,4.6,136.93
732,POS消费,地点68,开水,2013/12/22 01:17:16,0.01,136.92
732,POS消费,地点68,开水,2013/12/22 10:38:13,0.01,136.91
732,POS消费,地点268,食堂,2013/12/22 11:06:45,4.6,132.31
732,POS消费,地点92,食堂,2013/12/22 17:45:39,3.6,128.71
732,POS消费,地点21,开水,2013/12/22 17:55:30,1.8,126.91
732,POS消费,地点68,开水,2013/12/22 22:17:37,0.01,126.9
732,POS消费,地点21,开水,2013/12/23 08:15:33,2.0,124.9
732,POS消费,地点249,食堂,2013/12/23 17:26:04,5.6,119.3
732,POS消费,地点202,开水,2013/12/23 22:22:07,0.01,119.29
732,POS消费,地点244,食堂,2013/12/24 11:44:41,4.6,114.69
732,POS消费,地点241,食堂,2013/12/24 17:50:42,4.6,110.09
732,POS消费,地点845,淋浴,2013/12/24 21:55:28,0.6,109.49
732,POS消费,地点68,开水,2013/12/24 22:28:41,0.01,109.48
732,POS消费,地点21,开水,2013/12/25 08:45:14,2.0,107.48
732,POS消费,地点134,食堂,2013/12/25 11:23:27,4.6,102.88
732,POS消费,地点241,食堂,2013/12/25 17:06:24,4.6,98.28
732,POS消费,地点202,开水,2013/12/25 22:49:52,0.01,98.27
732,POS消费,地点37,淋浴,2013/12/25 23:37:30,2.3,95.97
732,POS消费,地点91,校车,2013/12/26 10:57:57,4.1,91.87
732,POS消费,地点91,校车,2013/12/26 10:58:17,1.0,90.87
732,POS消费,地点190,超市,2013/12/26 13:06:01,7.3,83.57
732,POS消费,地点68,开水,2013/12/26 15:30:54,0.01,83.56
732,POS消费,地点279,食堂,2013/12/26 17:19:53,5.6,77.96
732,POS消费,地点202,开水,2013/12/27 09:23:25,0.01,77.95
732,POS消费,地点241,食堂,2013/12/27 11:03:35,4.6,73.35
732,POS消费,地点192,超市,2013/12/27 15:39:08,9.8,63.55
732,POS消费,地点279,食堂,2013/12/27 17:06:06,5.6,57.95
732,POS消费,地点551,淋浴,2013/12/28 00:02:28,0.2,57.75
732,POS消费,地点845,淋浴,2013/12/28 00:05:15,0.6,57.15
732,POS消费,地点838,食堂,2013/12/28 11:07:26,4.5,52.65
732,POS消费,地点21,开水,2013/12/28 11:08:39,1.0,51.65
732,POS消费,地点167,食堂,2013/12/28 17:06:03,4.6,47.05
732,POS消费,地点68,开水,2013/12/28 23:10:29,0.01,47.04
732,POS消费,地点268,食堂,2013/12/29 17:04:34,4.6,42.44
732,POS消费,地点68,开水,2013/12/29 23:04:50,0.01,42.43
732,POS消费,地点167,食堂,2013/12/30 11:08:17,3.6,38.83
732,POS消费,地点268,食堂,2013/12/30 17:07:52,4.6,34.23
732,POS消费,地点68,开水,2013/12/31 08:45:02,0.01,34.22
732,POS消费,地点244,食堂,2013/12/31 11:11:44,4.6,29.62
732,圈存转账,,,2013/12/31 16:19:35,200.0,229.62
732,,,,2013/12/31 16:20:45,30.0,199.62
732,POS消费,地点241,食堂,2013/12/31 17:13:37,5.6,194.02
732,POS消费,地点21,开水,2013/12/31 17:22:51,1.8,192.22
732,POS消费,地点78,其他,2014/01/01 09:09:29,1.2,180.31
732,POS消费,地点202,开水,2014/01/01 10:21:21,0.01,192.21
732,POS消费,地点838,食堂,2014/01/01 11:04:59,4.5,187.71
732,POS消费,地点268,食堂,2014/01/01 11:06:20,1.0,186.71
732,POS消费,地点241,食堂,2014/01/01 17:09:22,4.6,182.11
732,POS消费,地点845,淋浴,2014/01/01 22:36:57,0.6,181.51
732,POS消费,地点661,洗衣房,2014/01/02 09:09:29,1.2,179.11
732,POS消费,地点661,洗衣房,2014/01/02 09:29:13,1.2,177.91
732,POS消费,地点167,食堂,2014/01/02 11:15:03,3.6,174.31
732,POS消费,地点91,校车,2014/01/02 17:06:57,5.6,168.71
732,POS消费,地点68,开水,2014/01/02 22:36:42,0.01,168.7
732,POS消费,地点21,开水,2014/01/03 07:58:02,2.4,166.3
732,POS消费,地点21,开水,2014/01/03 11:01:07,3.7,162.6
732,POS消费,地点68,开水,2014/01/03 11:24:19,0.01,162.59
732,POS消费,地点241,食堂,2014/01/03 17:22:53,4.6,157.99
732,POS消费,地点202,开水,2014/01/03 23:16:19,0.01,157.98
732,POS消费,地点167,食堂,2014/01/04 08:11:45,2.0,155.98
732,POS消费,地点838,食堂,2014/01/04 11:18:14,4.5,151.48
732,POS消费,地点68,开水,2014/01/04 11:31:00,0.01,151.47
732,POS消费,地点268,食堂,2014/01/04 17:22:03,4.6,146.87
732,POS消费,地点167,食堂,2014/01/05 07:59:45,2.0,144.87
732,POS消费,地点273,食堂,2014/01/05 11:35:19,5.6,139.27
732,POS消费,地点273,食堂,2014/01/05 11:36:14,5.8,133.47
732,POS消费,地点21,开水,2014/01/05 11:38:58,1.5,130.47
732,POS消费,地点266,食堂,2014/01/05 11:40:15,1.5,131.97
732,POS消费,地点845,淋浴,2014/01/05 22:03:40,0.8,129.67
732,POS消费,地点68,开水,2014/01/05 22:20:20,0.01,129.66
732,POS消费,地点21,开水,2014/01/06 08:01:05,3.4,126.26
732,POS消费,地点1471,食堂,2014/01/06 11:29:38,4.1,122.16
732,POS消费,地点68,开水,2014/01/06 11:41:58,0.01,122.15
732,POS消费,地点240,食堂,2014/01/06 17:13:37,4.6,117.55
732,POS消费,地点68,开水,2014/01/06 23:25:09,0.01,117.54
732,POS消费,地点21,开水,2014/01/07 08:12:15,2.0,115.54
732,POS消费,地点167,食堂,2014/01/07 11:26:43,4.6,110.94
732,POS消费,地点268,食堂,2014/01/07 17:24:02,4.6,106.34
732,POS消费,地点68,开水,2014/01/07 21:57:20,0.01,106.33
732,POS消费,地点21,开水,2014/01/08 08:01:25,2.0,104.33
732,POS消费,地点685,开水,2014/01/08 08:03:43,0.01,104.32
732,POS消费,地点241,食堂,2014/01/08 11:31:17,8.6,95.72
732,POS消费,地点68,开水,2014/01/08 12:02:55,0.01,95.71
732,POS消费,地点21,开水,2014/01/08 17:19:05,4.6,91.11
732,POS消费,地点68,开水,2014/01/08 22:57:18,0.01,91.1
732,POS消费,地点21,开水,2014/01/09 08:19:41,2.0,89.1
732,POS消费,地点241,食堂,2014/01/09 11:30:05,5.6,83.5
732,POS消费,地点241,食堂,2014/01/09 17:46:14,5.6,77.9
732,POS消费,地点658,淋浴,2014/01/09 22:18:46,0.7,77.2
732,POS消费,地点68,开水,2014/01/09 22:40:16,0.01,77.19
732,POS消费,地点21,开水,2014/01/10 08:07:30,2.0,75.19
732,POS消费,地点268,食堂,2014/01/10 11:27:38,4.6,70.59
732,POS消费,地点21,开水,2014/01/10 17:22:49,4.6,65.99
732,POS消费,地点68,开水,2014/01/10 22:04:38,0.01,65.98
732,POS消费,地点21,开水,2014/01/11 08:03:43,2.0,63.98
732,POS消费,地点268,食堂,2014/01/11 11:27:26,4.6,59.38
732,圈存转账,,,2014/01/11 17:16:11,150.0,209.38
732,POS消费,地点1466,食堂,2014/01/11 17:20:24,4.6,204.78
732,POS消费,地点21,开水,2014/01/12 08:03:08,2.0,202.78
732,POS消费,地点105,食堂,2014/01/12 11:32:37,4.6,198.18
732,POS消费,地点68,开水,2014/01/12 11:48:42,0.01,198.17
732,POS消费,地点240,食堂,2014/01/12 17:23:28,4.6,193.57
732,POS消费,地点217,食堂,2014/01/12 17:35:20,1.8,191.77
732,POS消费,地点190,超市,2014/01/12 22:05:14,4.0,187.77
732,POS消费,地点21,开水,2014/01/13 08:05:23,2.0,185.77
732,POS消费,地点241,食堂,2014/01/13 11:43:48,4.6,181.17
732,POS消费,地点68,开水,2014/01/13 11:53:29,0.01,181.16
732,POS消费,地点268,食堂,2014/01/13 17:12:32,4.6,176.56
732,POS消费,地点68,开水,2014/01/13 22:38:22,0.01,176.55
732,POS消费,地点1471,食堂,2014/01/14 08:12:09,2.3,174.25
732,POS消费,地点59,食堂,2014/01/14 11:10:14,5.6,168.65
732,POS消费,地点105,食堂,2014/01/14 17:17:26,4.6,164.05
732,POS消费,地点21,开水,2014/01/14 17:28:36,1.8,162.25
732,POS消费,地点68,开水,2014/01/14 22:56:13,0.01,162.24
732,POS消费,地点1471,食堂,2014/01/15 08:05:06,2.3,159.94
732,POS消费,地点240,食堂,2014/01/15 11:29:18,4.6,155.34
732,POS消费,地点68,开水,2014/01/15 11:39:15,0.01,155.33
732,POS消费,地点240,食堂,2014/01/15 17:24:24,4.6,150.73
732,POS消费,地点57,食堂,2014/01/16 08:10:16,2.6,148.13
732,POS消费,地点160,开水,2014/01/16 08:12:46,0.01,148.12
732,POS消费,地点21,开水,2014/01/16 11:33:26,4.6,143.52
732,POS消费,地点68,开水,2014/01/16 11:48:47,0.01,143.51
732,POS消费,地点68,开水,2014/01/16 14:24:52,0.01,143.5
732,POS消费,地点551,淋浴,2014/01/16 20:21:18,1.1,142.4
732,POS消费,地点190,超市,2014/01/16 21:14:52,26.0,116.4
732,POS消费,地点190,超市,2014/01/16 21:16:17,48.2,68.2
732,POS消费,地点190,超市,2014/01/16 21:16:40,0.3,67.9
732,POS消费,地点1471,食堂,2014/01/17 07:16:49,2.3,65.6
732,POS消费,地点1395,校车,2014/01/17 08:36:09,2.0,63.6
732,POS消费,地点1395,校车,2014/01/17 08:36:25,2.0,61.6
732,POS消费,地点68,开水,2014/02/20 16:59:00,0.01,61.59
732,POS消费,地点195,超市,2014/02/20 18:25:50,6.8,54.79
732,POS消费,地点652,淋浴,2014/02/20 21:47:40,0.5,54.19
732,POS消费,地点652,淋浴,2014/02/20 21:58:39,0.1,54.69
732,POS消费,地点68,开水,2014/02/21 08:17:09,0.01,54.18
732,POS消费,地点661,洗衣房,2014/02/21 08:25:16,1.2,52.92
732,POS消费,地点661,洗衣房,2014/02/21 08:25:16,-1.14,54.06
732,POS消费,地点661,洗衣房,2014/02/21 08:29:01,1.2,52.86
732,POS消费,地点880,洗衣房,2014/02/21 08:58:07,-1.2,54.12
732,POS消费,地点880,洗衣房,2014/02/21 08:58:07,1.26,52.92
732,POS消费,地点661,洗衣房,2014/02/21 08:58:29,1.2,51.3
732,POS消费,地点661,洗衣房,2014/02/21 08:58:29,-0.42,51.72
732,POS消费,地点661,洗衣房,2014/02/21 08:59:57,1.2,51.66
732,POS消费,地点661,洗衣房,2014/02/21 09:09:01,-0.84,52.5
732,POS消费,地点68,开水,2014/02/21 09:27:04,0.01,51.71
732,POS消费,地点244,食堂,2014/02/21 11:49:04,5.6,46.11
732,圈存转账,,,2014/02/21 19:02:58,200.0,46.11
732,圈存转账,,,2014/02/21 19:02:59,200.0,46.11
732,圈存转账,,,2014/02/21 19:02:59,200.0,246.11
732,POS消费,地点68,开水,2014/02/22 10:00:38,0.01,246.1
732,POS消费,地点244,食堂,2014/02/22 11:12:28,4.6,241.5
732,POS消费,地点241,食堂,2014/02/22 17:10:54,4.6,236.9
732,POS消费,地点68,开水,2014/02/23 09:50:07,0.01,236.89
732,POS消费,地点244,食堂,2014/02/23 10:58:06,4.6,232.29
732,POS消费,地点279,食堂,2014/02/23 17:25:21,5.6,226.69
732,POS消费,地点841,食堂,2014/02/23 17:38:20,1.8,224.89
732,POS消费,地点68,开水,2014/02/23 22:35:34,0.01,224.88
732,POS消费,地点21,开水,2014/02/24 08:29:00,2.0,222.88
732,POS消费,地点268,食堂,2014/02/24 11:21:18,4.6,218.28
732,POS消费,地点68,开水,2014/02/24 18:31:30,0.01,218.27
732,POS消费,地点21,开水,2014/02/25 08:01:15,2.0,216.27
732,POS消费,地点564,开水,2014/02/25 09:00:27,0.01,216.26
732,POS消费,地点65,食堂,2014/02/25 12:04:44,4.6,211.66
732,POS消费,地点68,开水,2014/02/25 12:16:08,0.01,211.65
732,POS消费,地点69,食堂,2014/02/25 17:28:09,3.6,208.05
732,POS消费,地点167,食堂,2014/02/26 08:00:23,2.4,205.05
732,POS消费,地点565,开水,2014/02/26 08:03:51,0.01,205.04
732,POS消费,地点144,食堂,2014/02/26 12:06:23,4.6,200.44
732,POS消费,地点841,食堂,2014/02/26 12:06:59,1.8,198.64
732,POS消费,地点244,食堂,2014/02/26 17:29:04,4.6,194.04
732,POS消费,地点551,淋浴,2014/02/27 04:41:34,0.6,207.45
732,POS消费,地点167,食堂,2014/02/27 08:02:43,2.0,192.04
732,POS消费,地点65,食堂,2014/02/27 11:19:03,6.4,185.64
732,POS消费,地点68,开水,2014/02/27 12:37:31,0.01,185.63
732,POS消费,地点241,食堂,2014/02/27 17:26:08,4.6,181.03
732,POS消费,地点202,开水,2014/02/27 22:40:35,0.01,181.02
732,POS消费,地点21,开水,2014/02/28 08:00:29,2.0,179.02
732,POS消费,地点677,开水,2014/02/28 09:15:04,0.01,179.01
732,POS消费,地点75,食堂,2014/02/28 11:57:05,1.8,177.21
732,POS消费,地点841,食堂,2014/02/28 11:57:59,1.8,175.41
732,POS消费,地点279,食堂,2014/02/28 17:05:46,5.6,169.81
732,POS消费,地点68,开水,2014/02/28 23:35:15,0.01,169.8
732,POS消费,地点21,开水,2014/03/01 08:27:54,2.0,167.8
732,POS消费,地点241,食堂,2014/03/01 11:24:25,4.6,163.2
732,POS消费,地点68,开水,2014/03/01 12:09:34,0.01,163.19
732,POS消费,地点279,食堂,2014/03/01 17:20:04,5.6,157.59
732,POS消费,地点845,淋浴,2014/03/01 23:43:59,0.7,156.89
732,POS消费,地点68,开水,2014/03/02 09:17:25,0.01,156.88
732,POS消费,地点241,食堂,2014/03/02 11:31:53,4.6,152.28
732,POS消费,地点21,开水,2014/03/03 08:08:29,2.0,150.28
732,POS消费,地点241,食堂,2014/03/03 11:25:00,4.6,145.68
732,POS消费,地点68,开水,2014/03/03 11:57:41,0.01,145.67
732,POS消费,地点835,开水,2014/03/03 14:07:21,0.01,145.66
732,POS消费,地点279,食堂,2014/03/03 17:02:02,4.6,141.06
732,POS消费,地点68,开水,2014/03/03 22:54:02,0.01,141.05
732,POS消费,地点167,食堂,2014/03/04 08:00:27,2.0,139.05
732,POS消费,地点564,开水,2014/03/04 08:44:20,0.01,139.04
732,POS消费,地点75,食堂,2014/03/04 11:59:01,1.8,137.24
732,POS消费,地点841,食堂,2014/03/04 12:00:05,1.8,135.44
732,POS消费,地点244,食堂,2014/03/04 17:11:23,4.6,130.84
732,POS消费,地点202,开水,2014/03/04 22:47:04,0.01,130.83
732,POS消费,地点21,开水,2014/03/05 07:59:56,2.0,128.83
732,POS消费,地点678,开水,2014/03/05 08:03:14,0.01,128.82
732,POS消费,地点75,食堂,2014/03/05 12:01:51,1.8,127.02
732,POS消费,地点841,食堂,2014/03/05 12:02:30,1.8,125.22
732,POS消费,地点244,食堂,2014/03/05 17:09:18,4.6,120.62
732,POS消费,地点214,超市,2014/03/05 21:20:43,15.4,105.22
732,POS消费,地点652,淋浴,2014/03/05 21:47:09,0.7,104.52
732,POS消费,地点68,开水,2014/03/05 22:01:22,0.01,104.51
732,POS消费,地点167,食堂,2014/03/06 07:55:32,2.0,102.51
732,POS消费,地点835,开水,2014/03/06 07:56:40,0.01,102.5
732,POS消费,地点268,食堂,2014/03/06 11:09:34,4.6,97.9
732,POS消费,地点75,食堂,2014/03/06 11:10:40,1.8,96.1
732,POS消费,地点91,校车,2014/03/06 17:31:25,5.6,90.5
732,POS消费,地点202,开水,2014/03/06 22:56:39,0.01,90.49
732,POS消费,地点167,食堂,2014/03/07 08:01:52,2.0,88.49
732,POS消费,地点831,开水,2014/03/07 08:12:29,0.01,88.48
732,POS消费,地点840,食堂,2014/03/07 11:58:06,4.5,83.98
732,POS消费,地点268,食堂,2014/03/07 17:07:31,4.6,79.38
732,POS消费,地点68,开水,2014/03/07 22:52:11,0.01,79.37
732,POS消费,地点68,开水,2014/03/07 23:10:55,0.01,79.36
732,POS消费,地点268,食堂,2014/03/08 11:06:45,4.6,74.76
732,POS消费,地点244,食堂,2014/03/08 17:07:51,5.6,69.16
732,POS消费,地点68,开水,2014/03/08 22:55:11,0.01,69.15
732,POS消费,地点840,食堂,2014/03/09 11:07:38,4.5,64.65
732,POS消费,地点268,食堂,2014/03/09 17:10:52,4.6,60.05
732,POS消费,地点551,淋浴,2014/03/09 21:46:44,0.6,59.45
732,POS消费,地点68,开水,2014/03/09 22:21:17,0.01,59.44
732,POS消费,地点238,食堂,2014/03/10 12:27:09,10.0,49.44
732,POS消费,地点279,食堂,2014/03/10 17:18:45,4.6,44.84
732,POS消费,地点68,开水,2014/03/10 22:41:06,0.01,44.83
732,POS消费,地点564,开水,2014/03/11 08:10:53,0.01,42.82
732,POS消费,地点266,食堂,2014/03/11 08:11:46,2.0,42.83
732,POS消费,地点75,食堂,2014/03/11 12:00:00,1.8,41.02
732,POS消费,地点841,食堂,2014/03/11 12:01:05,1.8,39.22
732,POS消费,地点68,开水,2014/03/11 12:16:21,0.01,39.21
732,POS消费,地点821,食堂,2014/03/11 17:12:57,5.6,33.61
732,POS消费,地点68,开水,2014/03/11 21:47:01,0.01,33.6
732,POS消费,地点167,食堂,2014/03/12 07:59:49,2.0,31.6
732,POS消费,地点678,开水,2014/03/12 08:15:05,0.01,31.59
732,POS消费,地点75,食堂,2014/03/12 11:57:19,5.8,25.79
732,POS消费,地点68,开水,2014/03/12 12:25:44,0.01,25.78
732,POS消费,地点821,食堂,2014/03/12 17:22:50,5.6,20.18
732,圈存转账,,,2014/03/13 07:58:51,200.0,220.18
732,POS消费,地点167,食堂,2014/03/13 07:59:40,2.0,218.18
732,POS消费,地点835,开水,2014/03/13 08:00:29,0.01,218.17
732,POS消费,地点241,食堂,2014/03/13 11:05:42,4.6,213.57
732,POS消费,地点91,校车,2014/03/13 17:00:18,5.6,207.97
732,POS消费,地点845,淋浴,2014/03/13 21:51:28,0.7,194.07
732,POS消费,地点326,洗衣房,2014/03/13 21:57:17,13.2,194.77
732,POS消费,地点68,开水,2014/03/13 22:13:36,0.01,194.06
