9650,POS消费,地点78,其他,2013/09/01 07:10:12,1.1,124.45
9650,POS消费,地点193,食堂,2013/11/08 11:58:59,5.0,2.9
9650,POS消费,地点358,开水,2013/11/08 14:35:11,0.01,2.89
9650,POS消费,地点443,开水,2013/11/08 15:07:19,0.01,2.88
9650,POS消费,地点91,校车,2013/11/08 16:57:41,12.6,90.28
9650,卡充值,,,2013/11/08 17:02:35,100.0,102.88
9650,POS消费,地点358,开水,2013/11/08 21:58:33,0.01,90.27
9650,POS消费,地点350,淋浴,2013/11/09 09:03:42,2.4,87.87
9650,POS消费,地点443,开水,2013/11/09 09:20:29,0.01,87.86
9650,POS消费,地点195,超市,2013/11/09 14:12:19,14.6,73.26
9650,POS消费,地点443,开水,2013/11/09 21:46:53,0.01,73.25
9650,POS消费,地点103,食堂,2013/11/10 08:21:00,2.0,71.25
9650,POS消费,地点134,食堂,2013/11/10 08:23:04,0.8,70.45
9650,POS消费,地点21,开水,2013/11/10 08:27:23,0.3,70.15
9650,POS消费,地点443,开水,2013/11/10 22:16:29,0.01,70.14
9650,POS消费,地点406,开水,2013/11/10 22:17:15,0.05,70.09
9650,POS消费,地点354,开水,2013/11/10 22:20:57,0.01,70.08
9650,POS消费,地点820,食堂,2013/11/11 11:48:29,5.4,64.68
9650,POS消费,地点820,食堂,2013/11/11 11:48:42,5.9,58.78
9650,POS消费,地点350,淋浴,2013/11/11 12:45:10,1.8,56.98
9650,POS消费,地点443,开水,2013/11/11 22:55:52,0.01,56.97
9650,POS消费,地点179,食堂,2013/11/12 07:18:12,3.1,51.87
9650,POS消费,地点92,食堂,2013/11/12 07:20:50,2.0,54.97
9650,POS消费,地点246,食堂,2013/11/12 18:14:26,2.13,49.74
9650,POS消费,地点118,食堂,2013/11/13 07:23:48,4.0,45.71
9650,POS消费,地点406,开水,2013/11/13 10:04:30,0.02,49.71
9650,POS消费,地点443,开水,2013/11/13 10:05:25,0.01,49.73
9650,POS消费,地点91,校车,2013/11/13 11:35:40,4.2,41.51
9650,POS消费,地点213,食堂,2013/11/13 12:08:02,0.9,40.61
9650,POS消费,地点124,食堂,2013/11/14 07:04:49,3.0,36.0
9650,POS消费,地点352,淋浴,2013/11/14 09:07:20,1.6,39.0
9650,POS消费,地点443,开水,2013/11/14 09:07:30,0.01,40.6
9650,POS消费,地点193,食堂,2013/11/14 12:11:09,5.0,31.0
9650,POS消费,地点21,开水,2013/11/15 07:22:57,1.2,29.7
9650,POS消费,地点21,开水,2013/11/15 07:27:22,0.3,29.4
9650,POS消费,地点905,开水,2013/11/15 08:08:03,0.01,29.39
9650,POS消费,地点443,开水,2013/11/15 09:07:32,0.01,30.99
9650,POS消费,地点406,开水,2013/11/15 09:07:47,0.09,30.9
9650,POS消费,地点21,开水,2013/11/15 11:18:42,10.6,18.79
9650,POS消费,地点352,淋浴,2013/11/15 15:32:33,2.2,16.59
9650,POS消费,地点92,食堂,2013/11/16 08:01:34,5.4,11.04
9650,POS消费,地点406,开水,2013/11/16 10:13:20,0.15,16.44
9650,POS消费,地点21,开水,2013/11/16 11:17:12,4.2,6.84
9650,POS消费,地点406,开水,2013/11/17 10:12:44,0.14,6.7
9650,POS消费,地点358,开水,2013/11/17 10:19:37,0.01,6.69
9650,POS消费,地点21,开水,2013/11/17 16:57:54,8.0,98.69
9650,卡充值,,,2013/11/17 17:02:50,100.0,106.69
9650,POS消费,地点21,开水,2013/11/18 07:23:25,4.3,91.86
9650,POS消费,地点996,图书馆,2013/11/18 16:17:26,2.5,89.36
9650,POS消费,地点91,校车,2013/11/18 18:06:03,6.6,82.76
9650,POS消费,地点352,淋浴,2013/11/18 21:42:00,2.4,96.29
9650,POS消费,地点406,开水,2013/11/18 21:43:16,0.13,96.16
9650,POS消费,地点355,开水,2013/11/18 21:52:15,0.11,82.65
9650,POS消费,地点92,食堂,2013/11/19 07:16:33,3.0,79.65
9650,POS消费,地点91,校车,2013/11/19 11:20:43,5.5,74.15
9650,POS消费,地点158,食堂,2013/11/19 17:50:46,1.2,72.95
9650,POS消费,地点21,开水,2013/11/19 17:51:48,3.5,69.45
9650,POS消费,地点406,开水,2013/11/19 23:07:33,0.13,69.32
9650,POS消费,地点352,淋浴,2013/11/20 07:58:19,1.8,67.52
9650,POS消费,地点21,开水,2013/11/20 11:08:08,5.6,61.92
9650,POS消费,地点996,图书馆,2013/11/20 12:01:58,4.5,57.42
9650,POS消费,地点21,开水,2013/11/20 18:23:07,5.2,52.22
9650,POS消费,地点358,开水,2013/11/20 22:22:47,0.01,52.21
9650,POS消费,地点21,开水,2013/11/21 07:23:58,2.2,50.01
9650,POS消费,地点21,开水,2013/11/21 07:24:34,0.8,49.21
9650,POS消费,地点21,开水,2013/11/21 12:03:32,1.5,47.71
9650,POS消费,地点167,食堂,2013/11/21 12:06:29,2.5,45.21
9650,POS消费,地点526,食堂,2013/11/21 14:05:22,0.8,44.41
9650,POS消费,地点91,校车,2013/11/21 17:35:40,2.1,38.31
9650,POS消费,地点268,食堂,2013/11/21 17:37:27,4.0,40.41
9650,POS消费,地点406,开水,2013/11/21 22:37:10,0.26,38.05
9650,POS消费,地点21,开水,2013/11/22 12:00:01,5.0,33.05
9650,POS消费,地点352,淋浴,2013/11/22 16:16:10,2.2,30.85
9650,POS消费,地点443,开水,2013/11/22 17:36:43,0.01,30.84
9650,POS消费,地点21,开水,2013/11/23 08:45:40,2.2,28.64
9650,POS消费,地点134,食堂,2013/11/23 08:47:34,0.8,27.84
9650,POS消费,地点134,食堂,2013/11/23 08:48:33,0.3,27.54
9650,POS消费,地点91,校车,2013/11/23 11:29:08,3.3,24.24
9650,POS消费,地点21,开水,2013/11/23 11:31:04,3.1,21.14
9650,POS消费,地点21,开水,2013/11/23 17:09:51,4.6,16.54
9650,POS消费,地点816,校车,2013/11/23 17:44:06,1.0,15.54
9650,POS消费,地点443,开水,2013/11/23 20:53:44,0.01,15.53
9650,POS消费,地点92,食堂,2013/11/24 07:02:59,1.23,14.3
9650,POS消费,地点350,淋浴,2013/11/24 11:13:15,2.7,11.6
9650,POS消费,地点92,食堂,2013/11/25 07:19:34,1.2,10.23
9650,POS消费,地点406,开水,2013/11/25 07:41:34,0.15,11.45
9650,POS消费,地点431,开水,2013/11/25 07:48:28,0.01,11.44
9650,POS消费,地点402,开水,2013/11/25 07:48:34,0.01,11.43
9650,POS消费,地点91,校车,2013/11/25 11:46:24,2.1,8.13
9650,POS消费,地点279,食堂,2013/11/25 11:48:07,4.0,4.13
9650,POS消费,地点443,开水,2013/11/25 20:45:39,0.01,4.12
9650,POS消费,地点92,食堂,2013/11/26 08:08:24,2.0,2.12
9650,POS消费,地点443,开水,2013/11/26 12:11:03,0.01,2.11
9650,POS消费,地点246,食堂,2013/11/26 18:01:08,0.53,1.58
9650,POS消费,地点443,开水,2013/11/26 18:18:33,0.01,1.57
9650,POS消费,地点358,开水,2013/11/26 18:50:21,0.01,1.56
9650,POS消费,地点443,开水,2013/11/26 22:24:02,0.01,1.55
9650,卡充值,,,2013/11/27 16:00:29,100.0,101.55
9650,POS消费,地点21,开水,2013/11/27 18:01:53,4.0,97.55
9650,POS消费,地点21,开水,2013/11/28 07:20:55,4.3,93.25
9650,POS消费,地点78,其他,2013/11/28 09:57:03,1.5,76.75
9650,POS消费,地点21,开水,2013/11/28 12:11:48,5.0,88.25
9650,POS消费,地点118,食堂,2013/11/28 14:08:12,3.8,80.65
9650,POS消费,地点526,食堂,2013/11/28 14:08:28,3.8,84.45
9650,POS消费,地点352,淋浴,2013/11/28 16:40:09,2.4,78.25
9650,POS消费,地点526,食堂,2013/11/29 09:57:03,3.8,72.95
9650,POS消费,地点21,开水,2013/11/29 11:58:39,5.0,67.95
9650,POS消费,地点443,开水,2013/11/29 15:13:33,0.01,67.94
9650,POS消费,地点21,开水,2013/11/29 17:28:51,6.5,61.44
9650,POS消费,地点443,开水,2013/11/29 17:45:25,0.01,61.43
9650,POS消费,地点352,淋浴,2013/11/29 20:20:45,1.9,59.53
9650,POS消费,地点118,食堂,2013/11/30 06:52:34,10.0,49.53
9650,POS消费,地点124,食堂,2013/12/02 07:50:12,3.0,46.53
9650,POS消费,地点527,食堂,2013/12/02 11:38:12,4.2,42.33
9650,POS消费,地点114,食堂,2013/12/02 11:53:12,2.5,39.83
9650,POS消费,地点443,开水,2013/12/02 13:15:28,0.01,39.82
9650,POS消费,地点118,食堂,2013/12/02 16:09:58,7.1,32.72
9650,POS消费,地点443,开水,2013/12/02 22:03:43,0.01,32.71
9650,POS消费,地点443,开水,2013/12/03 06:59:26,0.01,32.7
9650,POS消费,地点91,校车,2013/12/03 07:09:31,0.8,31.9
9650,POS消费,地点27,教务处,2013/12/03 18:02:45,3.5,28.4
9650,POS消费,地点246,食堂,2013/12/03 18:05:01,0.5,27.9
9650,POS消费,地点188,超市,2013/12/03 18:32:14,11.0,16.9
9650,POS消费,地点358,开水,2013/12/03 22:32:34,0.01,16.89
9650,POS消费,地点351,淋浴,2013/12/04 08:28:02,2.3,14.59
9650,POS消费,地点443,开水,2013/12/04 09:01:51,0.01,14.58
9650,POS消费,地点21,开水,2013/12/04 12:11:16,5.0,9.58
9650,POS消费,地点277,食堂,2013/12/04 12:24:00,1.0,8.58
9650,POS消费,地点277,食堂,2013/12/04 12:24:04,0.03,8.55
9650,POS消费,地点27,教务处,2013/12/04 18:04:02,4.3,4.25
9650,POS消费,地点124,食堂,2013/12/05 07:09:47,3.0,1.25
9650,卡充值,,,2013/12/05 11:57:10,100.0,101.25
9650,POS消费,地点193,食堂,2013/12/05 12:04:50,5.0,96.25
9650,POS消费,地点526,食堂,2013/12/05 12:18:37,3.8,92.45
9650,POS消费,地点118,食堂,2013/12/05 14:10:46,1.5,90.95
9650,POS消费,地点406,开水,2013/12/05 22:19:24,0.2,90.75
9650,POS消费,地点124,食堂,2013/12/06 08:23:12,3.0,87.75
9650,POS消费,地点277,食堂,2013/12/06 12:07:54,1.0,74.55
9650,POS消费,地点280,食堂,2013/12/06 12:08:38,12.2,75.55
9650,POS消费,地点381,淋浴,2013/12/06 15:45:55,2.7,71.85
9650,POS消费,地点443,开水,2013/12/06 16:34:41,0.01,71.84
9650,POS消费,地点91,校车,2013/12/06 18:09:20,3.6,68.24
9650,POS消费,地点358,开水,2013/12/06 21:13:50,0.01,68.23
9650,POS消费,地点78,其他,2013/12/07 08:58:58,4.0,62.73
9650,POS消费,地点92,食堂,2013/12/07 08:58:58,1.5,66.73
9650,POS消费,地点83,食堂,2013/12/07 15:49:06,7.0,55.73
9650,POS消费,地点358,开水,2013/12/07 22:16:18,0.01,55.72
9650,POS消费,地点124,食堂,2013/12/08 08:06:45,4.0,51.72
9650,POS消费,地点238,食堂,2013/12/08 12:00:03,5.0,46.72
9650,POS消费,地点336,淋浴,2013/12/08 14:33:13,2.7,44.02
9650,POS消费,地点26,图书馆,2013/12/08 17:58:02,5.1,38.92
9650,POS消费,地点406,开水,2013/12/08 21:44:14,0.11,38.81
9650,POS消费,地点358,开水,2013/12/09 07:15:20,0.01,38.8
9650,POS消费,地点21,开水,2013/12/09 11:23:14,2.3,36.5
9650,POS消费,地点21,开水,2013/12/09 11:23:45,2.0,34.5
9650,POS消费,地点21,开水,2013/12/09 17:16:03,9.1,25.4
9650,POS消费,地点358,开水,2013/12/09 22:35:21,0.01,25.39
9650,POS消费,地点118,食堂,2013/12/10 07:19:07,7.0,18.39
9650,POS消费,地点91,校车,2013/12/10 11:12:01,6.6,11.79
9650,POS消费,地点336,淋浴,2013/12/10 14:28:57,2.2,9.59
9650,POS消费,地点27,教务处,2013/12/10 18:08:07,3.5,6.09
9650,POS消费,地点246,食堂,2013/12/10 18:08:20,0.8,5.29
9650,POS消费,地点21,开水,2013/12/11 08:08:52,2.6,2.69
9650,POS消费,地点406,开水,2013/12/11 22:33:34,0.14,2.55
9650,POS消费,地点21,开水,2013/12/12 12:22:11,8.6,193.95
9650,卡充值,,,2013/12/12 12:27:10,200.0,202.55
9650,POS消费,地点336,淋浴,2013/12/12 16:59:38,2.8,191.15
9650,POS消费,地点124,食堂,2013/12/13 07:30:38,3.0,188.15
9650,POS消费,地点193,食堂,2013/12/13 11:55:53,5.0,183.15
9650,POS消费,地点996,图书馆,2013/12/13 15:13:20,1.5,181.65
9650,POS消费,地点358,开水,2013/12/13 21:12:16,0.01,181.64
9650,POS消费,地点92,食堂,2013/12/14 07:58:16,1.3,180.34
9650,POS消费,地点134,食堂,2013/12/14 07:59:30,0.6,179.74
9650,POS消费,地点21,开水,2013/12/14 11:47:58,6.0,173.74
9650,POS消费,地点277,食堂,2013/12/14 11:50:35,4.8,168.94
9650,POS消费,地点27,教务处,2013/12/14 17:17:48,3.5,162.74
9650,POS消费,地点246,食堂,2013/12/14 17:22:14,0.5,162.24
9650,POS消费,地点996,图书馆,2013/12/14 17:58:24,2.0,160.24
9650,POS消费,地点124,食堂,2013/12/15 08:26:36,3.0,157.24
9650,POS消费,地点134,食堂,2013/12/15 08:29:21,0.6,156.64
9650,POS消费,地点1036,食堂,2013/12/15 12:04:09,1.5,149.14
9650,POS消费,地点21,开水,2013/12/15 12:13:56,6.0,150.64
9650,POS消费,地点188,超市,2013/12/15 12:23:23,16.3,132.84
9650,POS消费,地点504,淋浴,2013/12/15 13:01:41,0.1,168.54
9650,POS消费,地点403,淋浴,2013/12/15 13:01:41,0.1,168.64
9650,POS消费,地点12,文印中心,2013/12/15 13:01:41,2.3,166.24
9650,POS消费,地点444,淋浴,2013/12/15 13:01:41,0.2,168.74
9650,POS消费,地点83,食堂,2013/12/15 16:09:36,4.7,128.14
9650,POS消费,地点124,食堂,2013/12/16 07:13:20,3.0,125.14
9650,POS消费,地点21,开水,2013/12/16 11:37:19,12.0,113.14
9650,POS消费,地点1155,食堂,2013/12/16 13:53:26,5.0,108.14
9650,POS消费,地点91,校车,2013/12/16 16:58:25,3.6,104.54
9650,POS消费,地点406,开水,2013/12/16 22:39:53,0.15,104.39
9650,POS消费,地点124,食堂,2013/12/17 07:12:50,3.0,101.39
9650,POS消费,地点21,开水,2013/12/17 07:13:46,1.2,100.19
9650,POS消费,地点213,食堂,2013/12/17 12:01:02,0.15,100.04
9650,POS消费,地点21,开水,2013/12/17 18:13:28,0.8,99.24
9650,POS消费,地点380,淋浴,2013/12/18 07:27:22,0.1,99.04
9650,POS消费,地点444,淋浴,2013/12/18 07:27:47,0.1,98.94
9650,POS消费,地点430,淋浴,2013/12/18 07:28:58,2.1,96.84
9650,POS消费,地点403,淋浴,2013/12/18 07:35:49,0.1,99.14
9650,POS消费,地点124,食堂,2013/12/18 08:55:36,3.0,93.84
9650,POS消费,地点21,开水,2013/12/18 12:09:36,5.4,88.44
9650,POS消费,地点21,开水,2013/12/18 17:58:17,2.2,86.24
9650,POS消费,地点406,开水,2013/12/18 22:08:54,0.09,86.15
9650,POS消费,地点103,食堂,2013/12/19 07:21:11,1.3,84.85
9650,POS消费,地点157,食堂,2013/12/19 07:21:14,0.6,84.25
9650,POS消费,地点193,食堂,2013/12/19 12:02:55,5.0,79.25
9650,POS消费,地点277,食堂,2013/12/19 12:04:49,1.2,78.05
9650,POS消费,地点21,开水,2013/12/19 17:11:13,5.0,73.05
9650,POS消费,地点21,开水,2013/12/19 17:11:16,0.4,72.65
9650,POS消费,地点237,食堂,2013/12/19 17:11:59,1.0,71.65
9650,POS消费,地点124,食堂,2013/12/20 07:20:17,3.0,68.65
9650,POS消费,地点336,淋浴,2013/12/20 10:25:29,2.3,66.35
9650,POS消费,地点21,开水,2013/12/20 11:26:04,7.6,58.75
9650,POS消费,地点996,图书馆,2013/12/20 16:42:26,1.5,57.25
9650,POS消费,地点118,食堂,2013/12/20 18:20:00,1.6,55.65
9650,POS消费,地点124,食堂,2013/12/21 08:21:05,3.0,52.65
9650,POS消费,地点21,开水,2013/12/21 11:55:38,5.0,47.65
9650,POS消费,地点280,食堂,2013/12/21 11:56:44,1.2,46.45
9650,POS消费,地点114,食堂,2013/12/21 12:11:34,2.5,43.95
9650,POS消费,地点78,其他,2013/12/21 16:55:13,3.4,35.2
9650,POS消费,地点21,开水,2013/12/21 17:50:39,5.2,38.75
9650,POS消费,地点406,开水,2013/12/21 22:10:02,0.15,38.6
9650,POS消费,地点406,开水,2013/12/22 16:55:13,0.09,35.11
9650,POS消费,地点124,食堂,2013/12/23 07:18:39,3.0,32.11
9650,POS消费,地点157,食堂,2013/12/23 07:19:15,0.6,31.51
9650,POS消费,地点21,开水,2013/12/23 11:55:34,6.0,25.51
9650,POS消费,地点118,食堂,2013/12/23 14:11:01,2.5,23.01
9650,卡充值,,,2013/12/23 17:29:11,50.0,73.01
9650,POS消费,地点65,食堂,2013/12/23 17:40:15,4.4,68.61
9650,POS消费,地点406,开水,2013/12/24 07:53:06,0.15,68.46
9650,POS消费,地点406,开水,2013/12/24 10:00:12,0.08,68.38
9650,POS消费,地点91,校车,2013/12/24 11:12:53,5.5,62.88
9650,POS消费,地点21,开水,2013/12/24 18:09:20,4.4,58.48
9650,POS消费,地点406,开水,2013/12/24 22:11:02,0.1,58.38
9650,POS消费,地点124,食堂,2013/12/25 07:30:00,3.0,55.38
9650,POS消费,地点157,食堂,2013/12/25 07:32:13,1.2,54.18
9650,POS消费,地点21,开水,2013/12/25 11:55:24,6.6,47.58
9650,POS消费,地点167,食堂,2013/12/25 18:04:28,4.4,43.18
9650,POS消费,地点118,食堂,2013/12/25 18:19:34,6.0,37.18
9650,POS消费,地点406,开水,2013/12/25 22:24:28,0.11,37.07
9650,POS消费,地点103,食堂,2013/12/26 07:07:59,0.5,36.57
9650,POS消费,地点134,食堂,2013/12/26 07:08:11,1.4,35.17
9650,POS消费,地点21,开水,2013/12/26 12:16:52,3.0,32.17
9650,POS消费,地点246,食堂,2013/12/26 12:19:50,0.8,31.37
9650,POS消费,地点91,校车,2013/12/27 07:10:40,0.5,28.47
9650,POS消费,地点21,开水,2013/12/27 07:10:42,1.4,27.07
9650,POS消费,地点996,图书馆,2013/12/27 09:00:17,3.8,23.27
9650,POS消费,地点21,开水,2013/12/27 11:47:21,5.0,18.27
9650,POS消费,地点280,食堂,2013/12/27 11:49:16,3.3,14.97
9650,POS消费,地点406,开水,2013/12/27 12:26:23,0.15,14.82
9650,POS消费,地点406,开水,2013/12/27 21:10:41,0.13,14.69
9650,POS消费,地点406,开水,2013/12/27 21:43:57,0.13,14.56
9650,POS消费,地点70,食堂,2013/12/28 08:05:32,2.5,12.06
9650,POS消费,地点21,开水,2013/12/28 11:10:53,5.0,7.06
9650,卡充值,,,2013/12/28 12:08:12,50.0,57.06
9650,POS消费,地点26,图书馆,2013/12/28 15:12:41,8.0,49.06
9650,POS消费,地点406,开水,2013/12/28 18:04:17,0.12,48.94
9650,POS消费,地点406,开水,2013/12/28 22:27:09,0.15,48.79
9650,POS消费,地点134,食堂,2013/12/29 08:07:28,1.4,46.89
9650,POS消费,地点92,食堂,2013/12/29 08:07:36,0.5,48.29
9650,POS消费,地点21,开水,2013/12/29 11:51:15,5.0,41.89
9650,POS消费,地点21,开水,2013/12/29 11:51:31,7.0,34.89
9650,POS消费,地点280,食堂,2013/12/29 11:53:17,2.7,32.19
9650,POS消费,地点996,图书馆,2013/12/29 12:51:58,7.0,25.19
9650,POS消费,地点336,淋浴,2013/12/29 15:50:41,1.8,23.39
9650,POS消费,地点403,淋浴,2013/12/29 16:08:04,0.1,23.29
9650,POS消费,地点380,淋浴,2013/12/29 16:08:30,1.3,21.99
9650,POS消费,地点406,开水,2013/12/29 16:38:05,0.15,21.84
9650,POS消费,地点406,开水,2013/12/29 17:03:25,0.15,21.69
9650,POS消费,地点406,开水,2013/12/29 19:13:18,0.15,21.54
9650,POS消费,地点124,食堂,2013/12/30 07:07:22,3.0,18.54
9650,POS消费,地点21,开水,2013/12/30 07:09:36,0.6,17.94
9650,POS消费,地点280,食堂,2013/12/30 11:26:13,1.8,11.14
9650,POS消费,地点238,食堂,2013/12/30 11:29:06,5.0,12.94
9650,POS消费,地点996,图书馆,2013/12/30 14:35:29,3.3,7.84
9650,POS消费,地点87,食堂,2013/12/30 17:31:32,4.2,3.64
9650,POS消费,地点1360,淋浴,2013/12/31 10:15:56,0.1,3.54
9650,POS消费,地点338,淋浴,2013/12/31 10:16:16,0.1,3.44
9650,POS消费,地点337,淋浴,2013/12/31 10:47:36,2.1,1.34
9650,POS消费,地点232,食堂,2013/12/31 11:16:16,10.0,91.34
9650,POS消费,地点21,开水,2013/12/31 11:17:31,3.0,88.34
9650,卡充值,,,2013/12/31 11:20:39,100.0,101.34
9650,POS消费,地点26,图书馆,2013/12/31 16:13:48,22.8,65.54
9650,POS消费,地点192,超市,2013/12/31 16:34:35,4.0,57.79
9650,POS消费,地点213,食堂,2013/12/31 16:39:39,3.75,61.79
9650,POS消费,地点406,开水,2013/12/31 18:36:26,0.12,57.67
9650,POS消费,地点118,食堂,2014/01/01 08:25:40,2.5,55.17
9650,POS消费,地点232,食堂,2014/01/01 11:22:03,6.0,49.17
9650,POS消费,地点21,开水,2014/01/01 11:22:31,2.5,46.67
9650,POS消费,地点406,开水,2014/01/01 13:50:27,0.1,46.57
9650,POS消费,地点406,开水,2014/01/01 21:24:17,0.16,46.41
9650,POS消费,地点92,食堂,2014/01/02 08:00:59,1.2,45.21
9650,POS消费,地点134,食堂,2014/01/02 08:01:08,0.5,44.71
9650,POS消费,地点188,超市,2014/01/02 10:30:25,27.0,14.56
9650,POS消费,地点213,食堂,2014/01/02 10:31:13,3.15,41.56
9650,POS消费,地点21,开水,2014/01/02 17:06:07,5.0,9.56
9650,POS消费,地点1360,淋浴,2014/01/02 18:06:15,0.1,9.46
9650,POS消费,地点337,淋浴,2014/01/02 18:19:10,2.8,6.66
9650,POS消费,地点21,开水,2014/01/03 07:02:48,1.4,4.76
9650,POS消费,地点92,食堂,2014/01/03 07:02:50,0.5,6.16
9650,POS消费,地点406,开水,2014/01/03 19:03:31,0.03,4.73
9650,POS消费,地点406,开水,2014/01/03 19:26:26,0.02,4.71
9650,POS消费,地点406,开水,2014/01/03 21:58:47,0.01,4.7
9650,POS消费,地点124,食堂,2014/01/04 08:11:36,3.0,1.7
9650,卡充值,,,2014/01/04 11:52:36,100.0,101.7
9650,POS消费,地点21,开水,2014/01/04 12:02:36,5.0,96.7
9650,POS消费,地点114,食堂,2014/01/04 12:20:27,2.5,94.2
9650,POS消费,地点21,开水,2014/01/04 17:08:10,5.2,89.0
9650,POS消费,地点21,开水,2014/01/04 17:19:41,1.0,88.0
9650,POS消费,地点430,淋浴,2014/01/04 21:46:34,0.1,87.9
9650,POS消费,地点380,淋浴,2014/01/04 22:14:31,1.9,86.0
9650,POS消费,地点406,开水,2014/01/04 22:17:55,0.01,85.99
9650,POS消费,地点89,食堂,2014/01/05 07:27:12,3.0,82.99
9650,POS消费,地点6,淋浴,2014/01/05 11:43:57,3.5,79.49
9650,POS消费,地点246,食堂,2014/01/05 11:48:52,1.0,78.49
9650,POS消费,地点996,图书馆,2014/01/05 13:52:10,0.8,77.69
9650,POS消费,地点237,食堂,2014/01/05 17:12:09,2.2,75.49
9650,POS消费,地点406,开水,2014/01/05 17:25:07,0.01,75.48
9650,POS消费,地点406,开水,2014/01/05 21:17:46,0.15,75.33
9650,POS消费,地点406,开水,2014/01/06 06:49:56,0.03,75.3
9650,POS消费,地点89,食堂,2014/01/06 07:26:35,3.0,72.3
9650,POS消费,地点996,图书馆,2014/01/06 10:13:02,4.9,67.4
9650,POS消费,地点820,食堂,2014/01/06 11:26:11,5.4,62.0
9650,POS消费,地点114,食堂,2014/01/06 11:56:13,2.5,59.5
9650,POS消费,地点89,食堂,2014/01/07 07:18:23,3.0,56.48
9650,POS消费,地点69,食堂,2014/01/07 07:19:03,2.0,54.48
9650,POS消费,地点60,食堂,2014/01/07 07:20:53,0.5,53.98
9650,POS消费,地点60,食堂,2014/01/07 07:21:03,-0.5,54.48
9650,POS消费,地点60,食堂,2014/01/07 07:21:07,0.2,54.28
9650,POS消费,地点406,开水,2014/01/07 07:23:05,0.02,59.48
9650,POS消费,地点280,食堂,2014/01/07 11:48:05,1.2,43.08
9650,POS消费,地点238,食堂,2014/01/07 11:51:04,5.0,49.28
9650,POS消费,地点238,食堂,2014/01/07 11:51:39,5.0,44.28
9650,POS消费,地点114,食堂,2014/01/07 12:03:53,2.5,40.58
9650,POS消费,地点380,淋浴,2014/01/07 21:39:23,1.8,38.78
9650,POS消费,地点124,食堂,2014/01/08 07:22:48,3.0,35.78
9650,POS消费,地点272,食堂,2014/01/08 11:44:14,11.5,24.28
9650,POS消费,地点996,图书馆,2014/01/08 17:25:06,2.4,21.88
9650,POS消费,地点996,图书馆,2014/01/08 18:54:54,2.4,19.48
9650,POS消费,地点406,开水,2014/01/08 22:09:09,0.15,19.33
9650,POS消费,地点406,开水,2014/01/09 06:57:01,0.02,19.31
9650,POS消费,地点89,食堂,2014/01/09 07:22:28,4.0,15.31
9650,POS消费,地点21,开水,2014/01/09 11:49:10,5.0,10.31
9650,POS消费,地点280,食堂,2014/01/09 11:50:05,1.8,8.51
9650,POS消费,地点996,图书馆,2014/01/09 13:30:47,0.8,7.71
9650,POS消费,地点21,开水,2014/01/09 17:11:16,4.2,3.51
9650,POS消费,地点406,开水,2014/01/10 17:12:53,0.15,3.36
9650,POS消费,地点352,淋浴,2014/01/10 19:34:41,2.1,1.26
9650,POS消费,地点406,开水,2014/02/22 18:00:19,0.02,1.24
9650,POS消费,地点406,开水,2014/02/22 18:09:03,0.01,1.23
9650,卡充值,,,2014/02/23 08:26:32,100.0,101.23
9650,POS消费,地点134,食堂,2014/02/23 08:38:24,0.8,98.93
9650,POS消费,地点92,食堂,2014/02/23 08:38:31,1.5,99.73
9650,POS消费,地点134,食堂,2014/02/23 08:38:38,0.8,98.13
9650,POS消费,地点21,开水,2014/02/23 11:30:55,6.0,92.13
9650,POS消费,地点65,食堂,2014/02/23 17:12:48,4.2,87.93
9650,POS消费,地点237,食堂,2014/02/23 17:13:22,1.0,86.93
9650,POS消费,地点326,洗衣房,2014/02/23 17:31:27,17.3,69.63
9650,POS消费,地点12,文印中心,2014/02/23 17:52:47,0.1,69.53
9650,POS消费,地点491,淋浴,2014/02/23 18:09:08,1.7,67.83
9650,POS消费,地点358,开水,2014/02/23 18:26:00,0.01,67.82
9650,POS消费,地点358,开水,2014/02/23 18:53:11,0.01,67.81
9650,POS消费,地点124,食堂,2014/02/24 07:04:34,3.0,64.81
9650,POS消费,地点268,食堂,2014/02/24 12:05:59,3.7,61.11
9650,POS消费,地点358,开水,2014/02/24 14:07:03,0.01,61.1
9650,POS消费,地点26,图书馆,2014/02/24 16:25:06,33.9,27.2
9650,POS消费,地点491,淋浴,2014/02/24 18:26:32,0.8,26.4
9650,POS消费,地点443,开水,2014/02/24 21:23:21,0.01,26.39
9650,POS消费,地点124,食堂,2014/02/25 07:03:37,3.0,23.39
9650,POS消费,地点157,食堂,2014/02/25 07:04:26,0.6,22.79
9650,POS消费,地点167,食堂,2014/02/25 11:55:05,2.7,20.09
9650,POS消费,地点358,开水,2014/02/25 12:24:59,0.01,20.08
9650,POS消费,地点21,开水,2014/02/25 18:48:20,3.0,17.08
9650,POS消费,地点78,其他,2014/02/25 18:48:20,0.2,16.88
9650,POS消费,地点351,淋浴,2014/02/25 21:39:18,0.1,16.78
9650,POS消费,地点352,淋浴,2014/02/25 21:48:10,1.0,15.77
9650,POS消费,地点353,淋浴,2014/02/25 21:53:47,0.01,16.77
9650,POS消费,地点124,食堂,2014/02/26 07:07:08,3.0,12.77
9650,POS消费,地点21,开水,2014/02/26 11:54:17,2.2,10.57
9650,POS消费,地点406,开水,2014/02/26 21:48:21,0.14,10.43
9650,卡充值,,,2014/02/27 12:13:27,100.0,110.43
