7083,POS消费,地点1098,文印中心,2014/09/01 10:57:14,0.2,88.87
7083,POS消费,地点21,开水,2014/12/06 17:38:51,1.0,326.58
7083,POS消费,地点268,食堂,2014/12/07 11:04:20,4.6,321.98
7083,POS消费,地点525,食堂,2014/12/07 11:06:46,5.0,316.98
7083,POS消费,地点268,食堂,2014/12/08 11:24:14,3.6,309.08
7083,POS消费,地点21,开水,2014/12/08 11:32:00,4.3,312.68
7083,POS消费,地点2031,食堂,2014/12/08 12:15:51,3.0,306.08
7083,POS消费,地点238,食堂,2014/12/09 18:42:33,10.0,296.08
7083,POS消费,地点91,校车,2014/12/10 11:09:14,6.0,290.08
7083,POS消费,地点21,开水,2014/12/10 11:24:53,1.0,289.08
7083,POS消费,地点217,食堂,2014/12/10 18:12:07,13.0,276.08
7083,POS消费,地点167,食堂,2014/12/11 10:50:55,3.6,272.48
7083,POS消费,地点268,食堂,2014/12/11 10:55:38,3.0,269.48
7083,POS消费,地点525,食堂,2014/12/11 17:23:36,5.6,263.88
7083,POS消费,地点167,食堂,2014/12/11 17:25:43,2.5,261.38
7083,POS消费,地点841,食堂,2014/12/11 17:43:12,1.8,259.58
7083,POS消费,地点527,食堂,2014/12/12 07:54:11,0.2,253.58
7083,POS消费,地点167,食堂,2014/12/12 07:54:22,5.8,253.78
7083,POS消费,地点840,食堂,2014/12/12 07:57:22,4.5,249.08
7083,POS消费,地点200,淋浴,2014/12/13 13:23:11,2.1,246.98
7083,POS消费,地点279,食堂,2014/12/13 17:04:06,5.6,241.38
7083,POS消费,地点279,食堂,2014/12/13 17:04:29,5.0,236.38
7083,POS消费,地点525,食堂,2014/12/14 10:56:37,5.6,230.78
7083,POS消费,地点167,食堂,2014/12/14 10:58:25,3.0,227.78
7083,POS消费,地点841,食堂,2014/12/14 11:17:19,1.0,226.78
7083,POS消费,地点268,食堂,2014/12/14 17:19:18,4.6,217.58
7083,POS消费,地点167,食堂,2014/12/14 17:22:36,4.6,222.18
7083,POS消费,地点841,食堂,2014/12/14 17:41:01,1.8,215.78
7083,POS消费,地点525,食堂,2014/12/15 11:32:22,5.66,210.12
7083,POS消费,地点279,食堂,2014/12/15 11:32:39,4.0,206.12
7083,POS消费,地点268,食堂,2014/12/15 11:32:56,3.0,203.12
7083,POS消费,地点167,食堂,2014/12/16 11:16:51,3.0,194.52
7083,POS消费,地点820,食堂,2014/12/16 11:24:09,5.6,197.52
7083,POS消费,地点268,食堂,2014/12/16 17:18:31,4.0,186.92
7083,POS消费,地点841,食堂,2014/12/16 17:39:40,1.8,185.12
7083,POS消费,地点2031,食堂,2014/12/16 18:11:16,3.6,190.92
7083,POS消费,地点268,食堂,2014/12/17 11:29:45,3.0,178.52
7083,POS消费,地点167,食堂,2014/12/17 11:33:16,3.6,181.52
7083,POS消费,地点91,校车,2014/12/17 16:57:56,6.0,172.52
7083,POS消费,地点91,校车,2014/12/17 17:00:21,3.5,169.02
7083,POS消费,地点21,开水,2014/12/17 17:10:49,1.0,168.02
7083,POS消费,地点279,食堂,2014/12/18 17:07:39,5.6,162.42
7083,POS消费,地点841,食堂,2014/12/18 17:29:16,1.8,159.12
7083,POS消费,地点2043,食堂,2014/12/18 17:54:28,1.5,160.92
7083,POS消费,地点266,食堂,2014/12/19 12:01:10,1.5,151.92
7083,POS消费,地点266,食堂,2014/12/19 12:01:17,1.5,150.42
7083,POS消费,地点2031,食堂,2014/12/19 12:42:25,2.1,157.02
7083,POS消费,地点2031,食堂,2014/12/19 12:43:04,3.6,153.42
7083,POS消费,地点37,淋浴,2014/12/19 20:13:22,1.9,148.52
7083,POS消费,地点256,食堂,2014/12/20 18:34:56,4.5,144.02
7083,POS消费,地点247,食堂,2014/12/21 12:04:33,10.0,134.02
7083,POS消费,地点268,食堂,2014/12/21 16:47:13,4.0,125.42
7083,POS消费,地点241,食堂,2014/12/21 16:50:24,4.6,129.42
7083,POS消费,地点841,食堂,2014/12/21 17:11:00,1.0,124.42
7083,POS消费,地点821,食堂,2014/12/22 11:13:16,5.6,118.82
7083,POS消费,地点266,食堂,2014/12/22 11:21:41,1.5,117.32
7083,POS消费,地点839,食堂,2014/12/22 16:55:50,4.18,107.54
7083,POS消费,地点525,食堂,2014/12/22 16:58:02,5.6,111.72
7083,POS消费,地点841,食堂,2014/12/22 17:24:21,1.8,105.74
7083,POS消费,地点244,食堂,2014/12/23 10:52:37,4.0,98.64
7083,POS消费,地点314,食堂,2014/12/23 11:03:26,2.5,96.14
7083,POS消费,地点2031,食堂,2014/12/23 11:45:28,3.1,102.64
7083,POS消费,地点268,食堂,2014/12/23 17:09:27,3.0,87.54
7083,POS消费,地点821,食堂,2014/12/23 17:12:38,5.6,90.54
7083,POS消费,地点279,食堂,2014/12/24 10:47:11,4.0,77.94
7083,POS消费,地点821,食堂,2014/12/24 10:48:08,5.6,81.94
7083,POS消费,地点1623,图书馆,2014/12/24 16:40:43,30.0,47.94
7083,POS消费,地点1623,图书馆,2014/12/24 16:40:47,6.13,41.81
7083,POS消费,地点244,食堂,2014/12/24 17:01:58,4.0,32.21
7083,POS消费,地点821,食堂,2014/12/24 17:03:52,5.6,36.21
7083,POS消费,地点841,食堂,2014/12/24 17:23:40,1.0,31.21
7083,POS消费,地点1036,食堂,2014/12/25 17:42:35,2.0,29.21
7083,POS消费,地点277,食堂,2014/12/25 17:43:11,3.0,26.21
7083,POS消费,地点820,食堂,2014/12/26 11:08:49,5.6,20.61
7083,POS消费,地点2043,食堂,2014/12/26 11:47:39,0.8,19.81
7083,POS消费,地点279,食堂,2014/12/26 17:09:16,5.6,14.21
7083,POS消费,地点241,食堂,2014/12/26 17:10:46,4.0,10.21
7083,POS消费,地点37,淋浴,2014/12/26 21:04:12,2.1,8.11
7083,POS消费,地点244,食堂,2014/12/27 10:55:29,8.6,99.51
7083,卡充值,,,2014/12/27 11:03:40,100.0,108.11
7083,POS消费,地点314,食堂,2014/12/27 11:17:19,2.5,97.01
7083,POS消费,地点238,食堂,2014/12/28 11:05:35,10.0,87.01
7083,POS消费,地点279,食堂,2014/12/28 17:04:22,5.6,81.41
7083,POS消费,地点241,食堂,2014/12/28 17:05:49,4.0,77.41
7083,POS消费,地点272,食堂,2014/12/29 12:27:31,12.0,65.41
7083,POS消费,地点37,淋浴,2014/12/30 09:52:31,1.5,63.91
7083,POS消费,地点268,食堂,2014/12/30 10:54:14,3.0,50.71
7083,POS消费,地点268,食堂,2014/12/30 10:54:21,3.0,47.71
7083,POS消费,地点525,食堂,2014/12/30 10:55:57,4.6,59.31
7083,POS消费,地点821,食堂,2014/12/30 10:57:50,5.6,53.71
7083,POS消费,地点1478,校车,2015/01/01 09:11:16,4.0,43.71
7083,POS消费,地点495,淋浴,2015/01/02 00:29:58,0.1,43.61
7083,POS消费,地点953,校车,2015/01/02 12:42:12,4.0,39.61
7083,POS消费,地点779,开水,2015/01/02 22:51:04,0.01,39.6
7083,POS消费,地点268,食堂,2015/01/04 11:15:19,3.0,31.0
7083,POS消费,地点525,食堂,2015/01/04 11:17:34,5.6,34.0
7083,POS消费,地点244,食堂,2015/01/04 17:05:15,4.6,26.4
7083,POS消费,地点2043,食堂,2015/01/04 17:56:13,1.5,24.9
7083,POS消费,地点1356,淋浴,2015/01/04 19:52:23,0.2,24.7
7083,POS消费,地点1356,淋浴,2015/01/04 19:54:06,2.1,22.6
7083,POS消费,地点268,食堂,2015/01/05 11:08:01,3.0,14.0
7083,POS消费,地点820,食堂,2015/01/05 11:19:45,5.6,17.0
7083,POS消费,地点21,开水,2015/01/05 11:29:23,1.0,13.0
7083,POS消费,地点820,食堂,2015/01/05 17:22:35,5.6,7.4
7083,POS消费,地点167,食堂,2015/01/05 17:22:36,3.0,4.4
7083,POS消费,地点268,食堂,2015/01/06 11:19:04,3.6,200.8
7083,POS消费,地点268,食堂,2015/01/06 11:19:16,3.6,197.2
7083,POS消费,地点821,食堂,2015/01/06 11:24:18,5.0,190.7
7083,卡充值,,,2015/01/06 11:28:45,200.0,204.4
7083,POS消费,地点2031,食堂,2015/01/06 11:33:08,1.5,195.7
7083,POS消费,地点241,食堂,2015/01/06 16:58:53,4.6,186.1
7083,POS消费,地点2031,食堂,2015/01/06 17:09:10,1.0,185.1
7083,POS消费,地点21,开水,2015/01/06 17:18:49,2.8,182.3
7083,POS消费,地点241,食堂,2015/01/07 10:53:21,8.6,173.7
7083,POS消费,地点821,食堂,2015/01/07 10:54:07,5.6,168.1
7083,POS消费,地点244,食堂,2015/01/07 16:49:23,4.0,158.5
7083,POS消费,地点525,食堂,2015/01/07 16:50:05,5.6,162.5
7083,POS消费,地点279,食堂,2015/01/07 16:50:43,5.6,152.9
7083,POS消费,地点244,食堂,2015/01/08 11:27:38,8.6,144.3
7083,POS消费,地点91,校车,2015/01/08 17:12:19,6.0,138.3
7083,POS消费,地点91,校车,2015/01/08 17:12:24,6.0,132.3
7083,POS消费,地点21,开水,2015/01/08 17:25:37,1.0,131.3
7083,POS消费,地点6,淋浴,2015/01/08 18:45:15,1.2,130.1
7083,POS消费,地点244,食堂,2015/01/09 11:36:35,8.6,121.5
7083,POS消费,地点268,食堂,2015/01/10 11:24:24,4.6,116.9
7083,POS消费,地点268,食堂,2015/01/10 11:24:41,4.6,112.3
7083,POS消费,地点2043,食堂,2015/01/10 12:18:11,1.5,110.8
7083,POS消费,地点6,淋浴,2015/01/11 11:15:10,2.1,108.7
7083,POS消费,地点247,食堂,2015/01/12 11:38:26,10.0,98.7
7083,POS消费,地点279,食堂,2015/01/12 16:51:54,5.6,93.1
7083,POS消费,地点279,食堂,2015/01/12 16:52:16,5.6,87.5
7083,POS消费,地点841,食堂,2015/01/12 17:14:25,1.8,82.7
7083,POS消费,地点841,食堂,2015/01/12 17:14:33,1.8,80.9
7083,POS消费,地点21,开水,2015/01/12 17:15:12,1.0,79.9
7083,POS消费,地点2043,食堂,2015/01/12 17:43:35,1.5,86.0
7083,POS消费,地点2043,食堂,2015/01/12 17:43:48,1.5,84.5
7083,POS消费,地点247,食堂,2015/01/13 11:16:41,10.0,69.9
7083,POS消费,地点217,食堂,2015/01/13 18:59:36,7.0,62.9
7083,POS消费,地点217,食堂,2015/01/13 18:59:49,5.0,57.9
7083,POS消费,地点217,食堂,2015/01/14 11:11:34,7.0,50.9
7083,POS消费,地点217,食堂,2015/01/14 11:11:47,7.0,43.9
7083,POS消费,地点238,食堂,2015/01/14 17:10:19,8.0,28.9
7083,POS消费,地点217,食堂,2015/01/14 17:10:28,7.0,36.9
7083,POS消费,地点6,淋浴,2015/01/14 18:55:28,0.8,28.1
7083,POS消费,地点91,校车,2015/03/02 11:58:53,6.0,22.1
7083,卡充值,,,2015/03/02 16:23:34,300.0,322.1
7083,POS消费,地点192,超市,2015/03/02 16:28:53,30.0,292.1
7083,POS消费,地点192,超市,2015/03/02 16:28:56,30.0,262.1
7083,POS消费,地点192,超市,2015/03/02 16:29:00,14.5,247.6
7083,POS消费,地点821,食堂,2015/03/02 17:19:33,5.6,242.0
7083,POS消费,地点266,食堂,2015/03/02 17:28:22,1.5,240.5
7083,POS消费,地点268,食堂,2015/03/03 11:07:43,4.0,236.5
7083,POS消费,地点268,食堂,2015/03/03 11:07:46,0.6,235.9
7083,POS消费,地点266,食堂,2015/03/03 11:21:53,1.5,234.4
7083,POS消费,地点190,超市,2015/03/03 11:33:41,16.3,218.1
7083,POS消费,地点244,食堂,2015/03/03 17:32:00,4.0,209.5
7083,POS消费,地点279,食堂,2015/03/03 17:32:51,4.6,213.5
7083,POS消费,地点1356,淋浴,2015/03/03 22:57:03,0.2,209.3
7083,POS消费,地点1356,淋浴,2015/03/03 22:58:19,1.2,208.1
7083,POS消费,地点840,食堂,2015/03/04 07:53:14,3.0,205.1
7083,POS消费,地点2043,食堂,2015/03/04 08:54:58,1.0,204.1
7083,POS消费,地点525,食堂,2015/03/04 11:13:12,5.6,198.5
7083,POS消费,地点266,食堂,2015/03/04 11:23:57,1.5,197.0
7083,POS消费,地点841,食堂,2015/03/04 11:31:25,1.8,195.2
7083,POS消费,地点167,食堂,2015/03/06 11:09:49,3.6,191.6
7083,POS消费,地点266,食堂,2015/03/06 11:10:46,1.5,190.1
7083,POS消费,地点118,食堂,2015/03/06 18:40:30,3.0,187.1
7083,POS消费,地点241,食堂,2015/03/07 11:26:49,8.6,178.5
7083,POS消费,地点195,超市,2015/03/07 12:04:22,3.2,175.3
7083,POS消费,地点268,食堂,2015/03/07 17:24:00,4.6,170.7
7083,POS消费,地点2043,食堂,2015/03/07 18:28:38,1.5,169.2
7083,POS消费,地点268,食堂,2015/03/08 10:53:35,8.6,160.6
7083,POS消费,地点314,食堂,2015/03/08 11:18:51,2.5,158.1
7083,POS消费,地点118,食堂,2015/03/08 19:09:11,3.0,155.1
7083,POS消费,地点70,食堂,2015/03/08 21:56:38,9.0,146.1
7083,POS消费,地点37,淋浴,2015/03/08 22:55:32,1.2,144.9
7083,POS消费,地点840,食堂,2015/03/09 08:17:27,3.0,141.9
7083,POS消费,地点241,食堂,2015/03/09 11:54:59,9.6,132.3
7083,POS消费,地点21,开水,2015/03/09 12:11:02,1.8,130.5
7083,POS消费,地点241,食堂,2015/03/09 17:19:42,4.6,125.9
7083,POS消费,地点266,食堂,2015/03/09 17:28:33,1.5,124.4
7083,POS消费,地点241,食堂,2015/03/10 11:44:25,4.6,119.8
7083,POS消费,地点2031,食堂,2015/03/10 11:53:15,3.0,116.8
7083,POS消费,地点268,食堂,2015/03/10 17:10:33,4.6,112.2
7083,POS消费,地点266,食堂,2015/03/10 17:25:12,1.5,110.7
7083,POS消费,地点840,食堂,2015/03/11 08:37:33,3.0,107.7
7083,POS消费,地点91,校车,2015/03/11 11:05:39,4.0,103.7
7083,POS消费,地点21,开水,2015/03/11 11:25:02,4.0,99.7
7083,POS消费,地点840,食堂,2015/03/12 07:45:03,3.0,96.7
7083,POS消费,地点167,食堂,2015/03/12 07:54:17,1.0,95.7
7083,POS消费,地点1356,淋浴,2015/03/12 15:50:32,1.8,93.9
7083,POS消费,地点247,食堂,2015/03/12 17:20:36,10.0,83.9
7083,POS消费,地点21,开水,2015/03/12 17:33:44,1.8,82.1
7083,POS消费,地点244,食堂,2015/03/13 11:08:41,4.0,74.5
7083,POS消费,地点167,食堂,2015/03/13 11:19:21,3.6,78.5
7083,POS消费,地点21,开水,2015/03/13 16:26:56,2.5,72.0
7083,POS消费,地点247,食堂,2015/03/14 11:04:34,10.0,62.0
7083,POS消费,地点238,食堂,2015/03/14 17:29:07,7.0,55.0
7083,POS消费,地点314,食堂,2015/03/14 17:34:46,2.5,52.5
7083,POS消费,地点244,食堂,2015/03/15 11:11:35,4.6,47.9
7083,POS消费,地点2043,食堂,2015/03/15 12:15:28,1.5,46.4
7083,POS消费,地点247,食堂,2015/03/16 12:09:00,10.0,36.4
7083,POS消费,地点314,食堂,2015/03/16 12:21:44,2.5,33.9
7083,POS消费,地点247,食堂,2015/03/16 17:49:34,10.0,23.9
7083,POS消费,地点314,食堂,2015/03/16 17:59:48,2.5,21.4
7083,POS消费,地点105,食堂,2015/03/17 11:52:31,6.0,12.4
7083,POS消费,地点1686,食堂,2015/03/17 12:03:44,3.0,18.4
7083,POS消费,地点841,食堂,2015/03/17 12:13:05,4.3,3.1
7083,POS消费,地点2171,食堂,2015/03/17 13:03:06,5.0,7.4
7083,POS消费,地点1356,淋浴,2015/03/17 15:51:16,1.1,2.0
7083,卡充值,,,2015/03/17 17:43:19,300.0,302.0
7083,POS消费,地点247,食堂,2015/03/17 17:45:09,10.0,292.0
7083,POS消费,地点840,食堂,2015/03/18 07:53:43,3.0,289.0
7083,POS消费,地点2031,食堂,2015/03/18 08:04:28,1.0,288.0
7083,POS消费,地点314,食堂,2015/03/18 08:09:00,2.5,285.5
7083,POS消费,地点1686,食堂,2015/03/18 17:59:36,6.0,278.5
7083,POS消费,地点1686,食堂,2015/03/18 17:59:47,3.0,275.5
7083,POS消费,地点286,食堂,2015/03/18 17:59:57,1.0,284.5
7083,POS消费,地点841,食堂,2015/03/18 18:12:57,1.8,273.7
7083,POS消费,地点840,食堂,2015/03/19 07:52:46,3.0,270.7
7083,POS消费,地点247,食堂,2015/03/19 17:25:17,10.0,260.7
7083,POS消费,地点217,食堂,2015/03/20 19:27:27,6.0,254.7
7083,POS消费,地点267,食堂,2015/03/21 11:19:46,4.0,243.7
7083,POS消费,地点1686,食堂,2015/03/21 11:20:15,6.0,247.7
7083,POS消费,地点286,食堂,2015/03/21 11:20:57,1.0,253.7
7083,POS消费,地点314,食堂,2015/03/21 11:33:17,2.5,241.2
7083,POS消费,地点1356,淋浴,2015/03/21 20:35:06,0.1,241.1
7083,POS消费,地点6,淋浴,2015/03/21 20:57:57,2.2,238.9
7083,POS消费,地点1686,食堂,2015/03/22 11:27:56,3.0,228.9
7083,POS消费,地点286,食堂,2015/03/22 11:28:20,1.0,237.9
7083,POS消费,地点314,食堂,2015/03/22 11:38:01,2.5,226.4
7083,POS消费,地点2171,食堂,2015/03/22 12:27:18,6.0,231.9
7083,POS消费,地点247,食堂,2015/03/23 18:05:01,10.0,216.4
7083,POS消费,地点21,开水,2015/03/23 18:20:39,4.8,211.6
7083,POS消费,地点256,食堂,2015/03/24 17:36:45,10.0,201.6
7083,POS消费,地点217,食堂,2015/03/24 17:38:13,2.0,199.6
7083,POS消费,地点21,开水,2015/03/24 17:45:16,1.8,197.8
7083,POS消费,地点21,开水,2015/03/25 11:03:37,4.6,193.2
7083,POS消费,地点232,食堂,2015/03/25 11:04:04,1.5,191.7
7083,POS消费,地点21,开水,2015/03/25 11:05:00,1.28,190.42
7083,POS消费,地点21,开水,2015/03/25 16:10:51,1.0,189.42
7083,POS消费,地点247,食堂,2015/03/26 11:20:33,10.0,179.42
7083,POS消费,地点1623,图书馆,2015/03/26 16:08:54,2.7,176.72
7083,POS消费,地点1368,食堂,2015/03/27 11:21:02,5.7,164.42
7083,POS消费,地点167,食堂,2015/03/27 11:21:47,6.6,170.12
7083,POS消费,地点841,食堂,2015/03/27 11:34:00,1.0,163.42
7083,POS消费,地点247,食堂,2015/03/28 12:53:41,10.0,153.42
7083,POS消费,地点1356,淋浴,2015/03/28 13:21:00,0.1,153.32
7083,POS消费,地点6,淋浴,2015/03/28 13:21:36,0.1,153.22
7083,POS消费,地点37,淋浴,2015/03/28 13:23:09,0.2,153.02
7083,POS消费,地点654,淋浴,2015/03/28 13:26:01,2.2,150.82
7083,POS消费,地点1686,食堂,2015/03/29 11:08:42,6.0,143.82
7083,POS消费,地点1686,食堂,2015/03/29 11:08:52,3.0,140.82
7083,POS消费,地点286,食堂,2015/03/29 11:10:00,1.0,149.82
7083,POS消费,地点247,食堂,2015/03/31 18:08:15,10.0,130.82
7083,POS消费,地点21,开水,2015/03/31 18:21:01,3.0,127.82
7083,POS消费,地点2043,食堂,2015/04/01 09:08:05,3.0,124.82
7083,POS消费,地点2043,食堂,2015/04/01 09:08:08,0.8,124.02
7083,POS消费,地点838,食堂,2015/04/01 11:16:01,7.0,116.02
7083,POS消费,地点1686,食堂,2015/04/01 11:16:22,3.0,113.02
7083,POS消费,地点286,食堂,2015/04/01 11:17:26,1.0,123.02
7083,POS消费,地点841,食堂,2015/04/01 11:28:17,1.0,112.02
7083,POS消费,地点304,超市,2015/04/01 21:14:45,3.0,109.02
7083,POS消费,地点256,食堂,2015/04/02 11:21:30,10.0,99.02
7083,POS消费,地点6,淋浴,2015/04/02 11:48:39,0.1,98.92
7083,POS消费,地点217,食堂,2015/04/03 11:09:15,7.0,90.72
7083,POS消费,地点247,食堂,2015/04/04 11:18:34,10.0,80.72
7083,POS消费,地点247,食堂,2015/04/05 11:27:29,10.0,70.72
7083,POS消费,地点238,食堂,2015/04/06 11:32:32,10.0,60.72
7083,POS消费,地点279,食堂,2015/04/06 17:12:50,5.0,55.72
7083,POS消费,地点279,食堂,2015/04/06 17:12:53,0.6,55.12
7083,POS消费,地点1368,食堂,2015/04/06 17:24:10,4.8,50.32
7083,POS消费,地点238,食堂,2015/04/07 17:37:39,10.0,38.12
7083,POS消费,地点841,食堂,2015/04/07 17:46:31,3.0,35.12
7083,POS消费,地点820,食堂,2015/04/08 11:23:05,10.6,24.52
7083,POS消费,地点241,食堂,2015/04/10 11:15:54,4.6,19.92
7083,POS消费,地点2031,食堂,2015/04/10 11:31:04,3.0,16.92
7083,POS消费,地点21,开水,2015/04/10 11:37:14,1.0,15.92
7083,POS消费,地点525,食堂,2015/04/10 17:30:22,5.6,10.32
7083,POS消费,地点1368,食堂,2015/04/10 17:39:28,6.3,4.02
7083,卡充值,,,2015/04/11 11:33:57,400.0,404.02
7083,POS消费,地点1686,食堂,2015/04/11 11:37:13,3.0,395.02
7083,POS消费,地点21,开水,2015/04/11 11:47:18,1.8,393.22
7083,POS消费,地点2273,食堂,2015/04/11 12:41:56,6.0,398.02
7083,POS消费,地点525,食堂,2015/04/12 11:08:32,5.6,387.62
7083,POS消费,地点167,食堂,2015/04/12 11:20:02,3.0,384.62
7083,POS消费,地点841,食堂,2015/04/12 11:29:46,1.0,383.62
7083,POS消费,地点525,食堂,2015/04/12 16:57:15,10.6,373.02
7083,POS消费,地点1036,食堂,2015/04/14 17:27:14,2.0,368.92
7083,POS消费,地点277,食堂,2015/04/14 17:27:58,8.0,360.92
7083,POS消费,地点53,淋浴,2015/04/14 21:38:59,1.2,97.72
7083,POS消费,地点53,淋浴,2015/04/15 03:36:54,2.2,48.12
7083,POS消费,地点820,食堂,2015/04/15 11:05:32,5.0,352.32
7083,POS消费,地点167,食堂,2015/04/15 11:07:50,3.6,357.32
7083,POS消费,地点841,食堂,2015/04/15 11:20:36,1.0,351.32
7083,POS消费,地点53,淋浴,2015/04/15 12:02:59,2.1,370.92
7083,POS消费,地点241,食堂,2015/04/16 11:10:10,4.6,346.72
7083,POS消费,地点1368,食堂,2015/04/16 11:17:52,4.8,341.92
7083,POS消费,地点304,超市,2015/04/16 14:14:00,6.9,335.02
7083,POS消费,地点1036,食堂,2015/04/16 17:38:02,2.0,333.02
7083,POS消费,地点277,食堂,2015/04/16 17:38:38,4.8,328.22
7083,POS消费,地点21,开水,2015/04/16 17:45:33,1.8,326.42
7083,POS消费,地点238,食堂,2015/04/17 11:56:07,10.0,316.42
7083,POS消费,地点238,食堂,2015/04/18 11:47:42,10.0,306.42
7083,POS消费,地点53,淋浴,2015/04/18 15:38:12,1.6,304.82
7083,POS消费,地点268,食堂,2015/04/19 11:05:45,4.6,300.22
7083,POS消费,地点167,食堂,2015/04/19 11:21:11,2.5,297.72
7083,POS消费,地点217,食堂,2015/04/19 17:20:08,10.0,287.72
7083,POS消费,地点304,超市,2015/04/21 15:56:13,2.2,285.52
7083,POS消费,地点839,食堂,2015/04/21 16:57:28,4.3,276.62
7083,POS消费,地点241,食堂,2015/04/21 17:04:25,4.6,280.92
7083,POS消费,地点21,开水,2015/04/21 17:20:50,1.0,275.62
7083,POS消费,地点6,淋浴,2015/04/22 10:26:33,1.4,274.22
7083,POS消费,地点819,食堂,2015/04/22 10:59:15,5.6,268.62
7083,POS消费,地点820,食堂,2015/04/22 11:10:09,5.0,257.02
7083,POS消费,地点167,食堂,2015/04/22 11:12:05,3.0,265.62
7083,POS消费,地点167,食堂,2015/04/22 11:12:27,3.6,262.02
7083,POS消费,地点819,食堂,2015/04/23 11:13:47,5.6,251.42
7083,POS消费,地点2043,食堂,2015/04/23 12:25:04,1.5,249.92
7083,POS消费,地点21,开水,2015/04/23 17:21:03,3.0,246.92
7083,POS消费,地点91,校车,2015/04/23 17:22:22,6.0,240.92
7083,POS消费,地点91,校车,2015/04/23 17:24:34,6.1,234.82
7083,POS消费,地点238,食堂,2015/04/24 11:29:56,10.0,224.82
7083,POS消费,地点238,食堂,2015/04/24 11:30:19,10.0,214.82
7083,POS消费,地点53,淋浴,2015/04/24 16:19:38,1.7,213.12
7083,POS消费,地点288,校车,2015/04/25 08:03:33,4.0,209.12
7083,POS消费,地点1491,校车,2015/04/26 16:27:50,4.0,205.12
7083,POS消费,地点217,食堂,2015/04/27 12:17:51,10.0,195.12
7083,POS消费,地点1036,食堂,2015/04/28 17:21:17,5.0,190.12
7083,POS消费,地点277,食堂,2015/04/28 17:21:55,8.0,182.12
7083,POS消费,地点21,开水,2015/04/28 17:33:38,1.8,180.32
7083,POS消费,地点268,食堂,2015/04/29 07:47:15,7.3,173.02
7083,POS消费,地点266,食堂,2015/04/29 11:55:28,1.5,167.92
7083,POS消费,地点2031,食堂,2015/04/29 12:04:05,3.6,169.42
7083,POS消费,地点21,开水,2015/04/29 12:05:10,1.0,166.92
7083,POS消费,地点53,淋浴,2015/04/29 18:29:00,1.6,165.32
7083,POS消费,地点238,食堂,2015/04/30 11:43:29,10.0,155.32
7083,POS消费,地点224,校车,2015/04/30 16:08:57,4.0,151.32
7083,POS消费,地点224,校车,2015/05/02 12:42:22,4.0,147.32
7083,POS消费,地点91,校车,2015/05/03 11:23:07,4.0,143.32
7083,POS消费,地点53,淋浴,2015/05/03 12:01:59,1.7,141.62
7083,POS消费,地点238,食堂,2015/05/03 17:24:20,10.0,131.62
7083,POS消费,地点268,食堂,2015/05/04 08:17:26,7.3,124.32
7083,POS消费,地点304,超市,2015/05/04 14:22:04,3.4,120.92
7083,POS消费,地点268,食堂,2015/05/04 17:26:24,5.6,115.32
7083,POS消费,地点266,食堂,2015/05/04 17:44:43,1.5,113.82
7083,POS消费,地点304,超市,2015/05/04 17:56:51,5.0,108.82
7083,POS消费,地点268,食堂,2015/05/05 08:10:31,6.3,102.52
7083,POS消费,地点217,食堂,2015/05/05 17:23:10,10.0,92.52
7083,POS消费,地点304,超市,2015/05/05 21:13:48,6.0,86.52
7083,POS消费,地点268,食堂,2015/05/06 11:10:20,4.6,81.92
7083,POS消费,地点167,食堂,2015/05/06 11:26:27,3.0,78.92
7083,POS消费,地点247,食堂,2015/05/06 17:58:02,10.0,68.92
7083,POS消费,地点21,开水,2015/05/06 18:07:09,1.8,67.12
7083,POS消费,地点247,食堂,2015/05/07 12:10:37,10.0,57.12
7083,POS消费,地点247,食堂,2015/05/07 17:50:47,10.0,47.12
7083,POS消费,地点21,开水,2015/05/07 18:00:28,1.8,45.32
7083,POS消费,地点272,食堂,2015/05/08 12:05:08,15.0,30.32
7083,卡充值,,,2015/05/09 11:43:06,400.0,430.32
7083,POS消费,地点272,食堂,2015/05/09 11:47:21,15.0,415.32
7083,POS消费,地点21,开水,2015/05/09 11:59:49,1.8,413.52
7083,POS消费,地点244,食堂,2015/05/10 11:35:41,4.6,408.92
7083,POS消费,地点53,淋浴,2015/05/10 12:36:53,1.5,405.92
7083,POS消费,地点2043,食堂,2015/05/10 12:41:54,1.5,407.42
7083,POS消费,地点2172,文印中心,2015/05/10 13:39:15,0.15,405.77
7083,POS消费,地点304,超市,2015/05/10 14:03:23,6.8,398.97
7083,POS消费,地点238,食堂,2015/05/11 18:46:36,10.0,388.97
7083,POS消费,地点525,食堂,2015/05/13 11:28:44,5.6,383.37
7083,POS消费,地点821,食堂,2015/05/13 11:32:32,5.6,375.27
7083,POS消费,地点167,食堂,2015/05/13 11:41:23,3.0,372.27
7083,POS消费,地点2031,食堂,2015/05/13 11:53:03,2.5,380.87
7083,POS消费,地点238,食堂,2015/05/13 18:53:35,7.0,365.27
7083,POS消费,地点217,食堂,2015/05/13 18:57:51,8.0,357.27
7083,POS消费,地点238,食堂,2015/05/14 11:19:51,10.0,346.07
7083,POS消费,地点238,食堂,2015/05/14 11:20:02,10.0,336.07
7083,POS消费,地点21,开水,2015/05/14 11:28:26,1.8,334.27
7083,POS消费,地点21,开水,2015/05/14 11:28:29,1.8,332.47
7083,POS消费,地点91,校车,2015/05/14 17:23:53,6.2,326.27
